node_id,name,x_coord,y_coord,node_type,ctrl_type,zone_id,geometry,station,station1,station2,station3,station4,production,attraction,,
1758,,-111.948070,33.255530,,,0,"POINT (-111.948070 33.255530)",,,,,,0.100000,0.100000,,
1759,,-111.948070,33.255640,,,0,"POINT (-111.948070 33.255640)",,,,,,0.100000,0.100000,,
1760,,-111.948050,33.255620,,,0,"POINT (-111.948050 33.255620)",,,,,,0.100000,0.100000,,
1761,,-111.948030,33.255590,,,0,"POINT (-111.948030 33.255590)",,,,,,0.100000,0.100000,,
1762,,-111.948010,33.255560,,,0,"POINT (-111.948010 33.255560)",,,,,,0.100000,0.100000,,
1763,,-111.948010,33.255680,,,0,"POINT (-111.948010 33.255680)",,,,,,0.100000,0.100000,,
1764,,-111.947990,33.255650,,,0,"POINT (-111.947990 33.255650)",,,,,,0.100000,0.100000,,
1765,,-111.947970,33.255630,,,0,"POINT (-111.947970 33.255630)",,,,,,0.100000,0.100000,,
1766,,-111.947940,33.255600,,,0,"POINT (-111.947940 33.255600)",,,,,,0.100000,0.100000,,
1767,,-111.947950,33.255710,,,0,"POINT (-111.947950 33.255710)",,,,,,0.100000,0.100000,,
1768,,-111.947930,33.255690,,,0,"POINT (-111.947930 33.255690)",,,,,,0.100000,0.100000,,
1769,,-111.947900,33.255660,,,0,"POINT (-111.947900 33.255660)",,,,,,0.100000,0.100000,,
1770,,-111.947880,33.255640,,,0,"POINT (-111.947880 33.255640)",,,,,,0.100000,0.100000,,
1771,,-111.947880,33.255750,,,0,"POINT (-111.947880 33.255750)",,,,,,0.100000,0.100000,,
1772,,-111.947850,33.255730,,,0,"POINT (-111.947850 33.255730)",,,,,,0.100000,0.100000,,
1773,,-111.947830,33.255700,,,0,"POINT (-111.947830 33.255700)",,,,,,0.100000,0.100000,,
1774,,-111.947810,33.255680,,,0,"POINT (-111.947810 33.255680)",,,,,,0.100000,0.100000,,
2378,,-111.949420,33.255170,,,0,"POINT (-111.949420 33.255170)",,,,,,0.100000,0.100000,,
2379,,-111.949450,33.255160,,,0,"POINT (-111.949450 33.255160)",,,,,,0.100000,0.100000,,
2563,,-111.949490,33.254860,,,0,"POINT (-111.949490 33.254860)",,,,,,0.100000,0.100000,,
2564,,-111.949460,33.254830,,,0,"POINT (-111.949460 33.254830)",,,,,,0.100000,0.100000,,
2565,,-111.949440,33.254800,,,0,"POINT (-111.949440 33.254800)",,,,,,0.100000,0.100000,,
2566,,-111.949420,33.254780,,,0,"POINT (-111.949420 33.254780)",,,,,,0.100000,0.100000,,
2570,,-111.948760,33.255350,,,0,"POINT (-111.948760 33.255350)",,,,,,0.100000,0.100000,,
2571,,-111.948780,33.255380,,,0,"POINT (-111.948780 33.255380)",,,,,,0.100000,0.100000,,
2572,,-111.948800,33.255410,,,0,"POINT (-111.948800 33.255410)",,,,,,0.100000,0.100000,,
2573,,-111.948820,33.255320,,,0,"POINT (-111.948820 33.255320)",,,,,,0.100000,0.100000,,
2574,,-111.948840,33.255340,,,0,"POINT (-111.948840 33.255340)",,,,,,0.100000,0.100000,,
2575,,-111.948860,33.255370,,,0,"POINT (-111.948860 33.255370)",,,,,,0.100000,0.100000,,
2576,,-111.948890,33.255280,,,0,"POINT (-111.948890 33.255280)",,,,,,0.100000,0.100000,,
2577,,-111.948910,33.255310,,,0,"POINT (-111.948910 33.255310)",,,,,,0.100000,0.100000,,
2578,,-111.948930,33.255340,,,0,"POINT (-111.948930 33.255340)",,,,,,0.100000,0.100000,,
2579,,-111.948950,33.255250,,,0,"POINT (-111.948950 33.255250)",,,,,,0.100000,0.100000,,
2580,,-111.948970,33.255270,,,0,"POINT (-111.948970 33.255270)",,,,,,0.100000,0.100000,,
2581,,-111.948990,33.255300,,,0,"POINT (-111.948990 33.255300)",,,,,,0.100000,0.100000,,
2582,,-111.949010,33.255210,,,0,"POINT (-111.949010 33.255210)",,,,,,0.100000,0.100000,,
2583,,-111.949030,33.255240,,,0,"POINT (-111.949030 33.255240)",,,,,,0.100000,0.100000,,
2584,,-111.949050,33.255270,,,0,"POINT (-111.949050 33.255270)",,,,,,0.100000,0.100000,,
2585,,-111.949070,33.255180,,,0,"POINT (-111.949070 33.255180)",,,,,,0.100000,0.100000,,
2586,,-111.949090,33.255210,,,0,"POINT (-111.949090 33.255210)",,,,,,0.100000,0.100000,,
2587,,-111.949110,33.255230,,,0,"POINT (-111.949110 33.255230)",,,,,,0.100000,0.100000,,
2588,,-111.949140,33.255140,,,0,"POINT (-111.949140 33.255140)",,,,,,0.100000,0.100000,,
2589,,-111.949160,33.255170,,,0,"POINT (-111.949160 33.255170)",,,,,,0.100000,0.100000,,
2590,,-111.949180,33.255200,,,0,"POINT (-111.949180 33.255200)",,,,,,0.100000,0.100000,,
2591,,-111.949200,33.255110,,,0,"POINT (-111.949200 33.255110)",,,,,,0.100000,0.100000,,
2592,,-111.949220,33.255140,,,0,"POINT (-111.949220 33.255140)",,,,,,0.100000,0.100000,,
2593,,-111.949240,33.255160,,,0,"POINT (-111.949240 33.255160)",,,,,,0.100000,0.100000,,
2594,,-111.949240,33.255080,,,0,"POINT (-111.949240 33.255080)",,,,,,0.100000,0.100000,,
2595,,-111.949260,33.255110,,,0,"POINT (-111.949260 33.255110)",,,,,,0.100000,0.100000,,
2596,,-111.949290,33.255140,,,0,"POINT (-111.949290 33.255140)",,,,,,0.100000,0.100000,,
3025,,-111.949200,33.255020,,,0,"POINT (-111.949200 33.255020)",,,,,,0.100000,0.100000,,
3026,,-111.949180,33.254990,,,0,"POINT (-111.949180 33.254990)",,,,,,0.100000,0.100000,,
3027,,-111.949160,33.254960,,,0,"POINT (-111.949160 33.254960)",,,,,,0.100000,0.100000,,
3028,,-111.949140,33.254940,,,0,"POINT (-111.949140 33.254940)",,,,,,0.100000,0.100000,,
3029,,-111.949130,33.255050,,,0,"POINT (-111.949130 33.255050)",,,,,,0.100000,0.100000,,
3030,,-111.949110,33.255020,,,0,"POINT (-111.949110 33.255020)",,,,,,0.100000,0.100000,,
3031,,-111.949090,33.255000,,,0,"POINT (-111.949090 33.255000)",,,,,,0.100000,0.100000,,
3032,,-111.949070,33.254970,,,0,"POINT (-111.949070 33.254970)",,,,,,0.100000,0.100000,,
3033,,-111.949070,33.255080,,,0,"POINT (-111.949070 33.255080)",,,,,,0.100000,0.100000,,
3034,,-111.949050,33.255060,,,0,"POINT (-111.949050 33.255060)",,,,,,0.100000,0.100000,,
3035,,-111.949030,33.255030,,,0,"POINT (-111.949030 33.255030)",,,,,,0.100000,0.100000,,
3036,,-111.949010,33.255000,,,0,"POINT (-111.949010 33.255000)",,,,,,0.100000,0.100000,,
3037,,-111.949010,33.255120,,,0,"POINT (-111.949010 33.255120)",,,,,,0.100000,0.100000,,
3038,,-111.948990,33.255090,,,0,"POINT (-111.948990 33.255090)",,,,,,0.100000,0.100000,,
3039,,-111.948970,33.255060,,,0,"POINT (-111.948970 33.255060)",,,,,,0.100000,0.100000,,
3040,,-111.948950,33.255040,,,0,"POINT (-111.948950 33.255040)",,,,,,0.100000,0.100000,,
3041,,-111.948940,33.255150,,,0,"POINT (-111.948940 33.255150)",,,,,,0.100000,0.100000,,
3042,,-111.948920,33.255120,,,0,"POINT (-111.948920 33.255120)",,,,,,0.100000,0.100000,,
3043,,-111.948900,33.255100,,,0,"POINT (-111.948900 33.255100)",,,,,,0.100000,0.100000,,
3044,,-111.948880,33.255070,,,0,"POINT (-111.948880 33.255070)",,,,,,0.100000,0.100000,,
3045,,-111.948880,33.255180,,,0,"POINT (-111.948880 33.255180)",,,,,,0.100000,0.100000,,
3046,,-111.948860,33.255160,,,0,"POINT (-111.948860 33.255160)",,,,,,0.100000,0.100000,,
3047,,-111.948840,33.255130,,,0,"POINT (-111.948840 33.255130)",,,,,,0.100000,0.100000,,
3048,,-111.948820,33.255100,,,0,"POINT (-111.948820 33.255100)",,,,,,0.100000,0.100000,,
3049,,-111.948820,33.255220,,,0,"POINT (-111.948820 33.255220)",,,,,,0.100000,0.100000,,
3050,,-111.948800,33.255190,,,0,"POINT (-111.948800 33.255190)",,,,,,0.100000,0.100000,,
3051,,-111.948780,33.255170,,,0,"POINT (-111.948780 33.255170)",,,,,,0.100000,0.100000,,
3052,,-111.948760,33.255140,,,0,"POINT (-111.948760 33.255140)",,,,,,0.100000,0.100000,,
3053,,-111.948750,33.255250,,,0,"POINT (-111.948750 33.255250)",,,,,,0.100000,0.100000,,
3054,,-111.948730,33.255230,,,0,"POINT (-111.948730 33.255230)",,,,,,0.100000,0.100000,,
3055,,-111.948710,33.255200,,,0,"POINT (-111.948710 33.255200)",,,,,,0.100000,0.100000,,
3056,,-111.948690,33.255170,,,0,"POINT (-111.948690 33.255170)",,,,,,0.100000,0.100000,,
3057,,-111.948690,33.255290,,,0,"POINT (-111.948690 33.255290)",,,,,,0.100000,0.100000,,
3058,,-111.948670,33.255260,,,0,"POINT (-111.948670 33.255260)",,,,,,0.100000,0.100000,,
3059,,-111.948650,33.255230,,,0,"POINT (-111.948650 33.255230)",,,,,,0.100000,0.100000,,
3060,,-111.948630,33.255210,,,0,"POINT (-111.948630 33.255210)",,,,,,0.100000,0.100000,,
3061,,-111.948630,33.255320,,,0,"POINT (-111.948630 33.255320)",,,,,,0.100000,0.100000,,
3062,,-111.948610,33.255290,,,0,"POINT (-111.948610 33.255290)",,,,,,0.100000,0.100000,,
3063,,-111.948590,33.255270,,,0,"POINT (-111.948590 33.255270)",,,,,,0.100000,0.100000,,
3064,,-111.948570,33.255240,,,0,"POINT (-111.948570 33.255240)",,,,,,0.100000,0.100000,,
3142,,-111.949240,33.254800,,,0,"POINT (-111.949240 33.254800)",,,,,,0.100000,0.100000,,
3143,,-111.949170,33.254780,,,0,"POINT (-111.949170 33.254780)",,,,,,0.100000,0.100000,,
3144,,-111.949200,33.254760,,,0,"POINT (-111.949200 33.254760)",,,,,,0.100000,0.100000,,
3145,,-111.949120,33.254720,,,0,"POINT (-111.949120 33.254720)",,,,,,0.100000,0.100000,,
3146,,-111.949150,33.254700,,,0,"POINT (-111.949150 33.254700)",,,,,,0.100000,0.100000,,
4121,,-111.947740,33.255150,,,0,"POINT (-111.947740 33.255150)",,,,,,0.100000,0.100000,,
4122,,-111.947710,33.255170,,,0,"POINT (-111.947710 33.255170)",,,,,,0.100000,0.100000,,
4123,,-111.947780,33.255200,,,0,"POINT (-111.947780 33.255200)",,,,,,0.100000,0.100000,,
4124,,-111.947750,33.255220,,,0,"POINT (-111.947750 33.255220)",,,,,,0.100000,0.100000,,
4125,,-111.947830,33.255260,,,0,"POINT (-111.947830 33.255260)",,,,,,0.100000,0.100000,,
4126,,-111.947790,33.255270,,,0,"POINT (-111.947790 33.255270)",,,,,,0.100000,0.100000,,
4127,,-111.947870,33.255310,,,0,"POINT (-111.947870 33.255310)",,,,,,0.100000,0.100000,,
4128,,-111.947840,33.255330,,,0,"POINT (-111.947840 33.255330)",,,,,,0.100000,0.100000,,
4129,,-111.947910,33.255360,,,0,"POINT (-111.947910 33.255360)",,,,,,0.100000,0.100000,,
4130,,-111.947880,33.255380,,,0,"POINT (-111.947880 33.255380)",,,,,,0.100000,0.100000,,
4131,,-111.947950,33.255420,,,0,"POINT (-111.947950 33.255420)",,,,,,0.100000,0.100000,,
4132,,-111.947920,33.255430,,,0,"POINT (-111.947920 33.255430)",,,,,,0.100000,0.100000,,
4133,,-111.947990,33.255470,,,0,"POINT (-111.947990 33.255470)",,,,,,0.100000,0.100000,,
4134,,-111.947960,33.255490,,,0,"POINT (-111.947960 33.255490)",,,,,,0.100000,0.100000,,
4135,,-111.948030,33.255520,,,0,"POINT (-111.948030 33.255520)",,,,,,0.100000,0.100000,,
4136,,-111.948000,33.255540,,,0,"POINT (-111.948000 33.255540)",,,,,,0.100000,0.100000,,
4137,,-111.948070,33.255580,,,0,"POINT (-111.948070 33.255580)",,,,,,0.100000,0.100000,,
4138,,-111.948040,33.255590,,,0,"POINT (-111.948040 33.255590)",,,,,,0.100000,0.100000,,
4139,,-111.948110,33.255630,,,0,"POINT (-111.948110 33.255630)",,,,,,0.100000,0.100000,,
4140,,-111.948080,33.255650,,,0,"POINT (-111.948080 33.255650)",,,,,,0.100000,0.100000,,
4141,,-111.948150,33.255680,,,0,"POINT (-111.948150 33.255680)",,,,,,0.100000,0.100000,,
4142,,-111.948120,33.255700,,,0,"POINT (-111.948120 33.255700)",,,,,,0.100000,0.100000,,
4143,,-111.948190,33.255730,,,0,"POINT (-111.948190 33.255730)",,,,,,0.100000,0.100000,,
4144,,-111.948160,33.255750,,,0,"POINT (-111.948160 33.255750)",,,,,,0.100000,0.100000,,
4145,,-111.948240,33.255790,,,0,"POINT (-111.948240 33.255790)",,,,,,0.100000,0.100000,,
4146,,-111.948200,33.255800,,,0,"POINT (-111.948200 33.255800)",,,,,,0.100000,0.100000,,
4147,,-111.948280,33.255840,,,0,"POINT (-111.948280 33.255840)",,,,,,0.100000,0.100000,,
4148,,-111.948240,33.255860,,,0,"POINT (-111.948240 33.255860)",,,,,,0.100000,0.100000,,
4149,,-111.948320,33.255890,,,0,"POINT (-111.948320 33.255890)",,,,,,0.100000,0.100000,,
4150,,-111.948290,33.255910,,,0,"POINT (-111.948290 33.255910)",,,,,,0.100000,0.100000,,
4151,,-111.948360,33.255950,,,0,"POINT (-111.948360 33.255950)",,,,,,0.100000,0.100000,,
4152,,-111.948330,33.255960,,,0,"POINT (-111.948330 33.255960)",,,,,,0.100000,0.100000,,
4153,,-111.948400,33.256000,,,0,"POINT (-111.948400 33.256000)",,,,,,0.100000,0.100000,,
4154,,-111.948370,33.256020,,,0,"POINT (-111.948370 33.256020)",,,,,,0.100000,0.100000,,
4155,,-111.948440,33.256050,,,0,"POINT (-111.948440 33.256050)",,,,,,0.100000,0.100000,,
4156,,-111.948410,33.256070,,,0,"POINT (-111.948410 33.256070)",,,,,,0.100000,0.100000,,
4157,,-111.948480,33.256110,,,0,"POINT (-111.948480 33.256110)",,,,,,0.100000,0.100000,,
4158,,-111.948450,33.256120,,,0,"POINT (-111.948450 33.256120)",,,,,,0.100000,0.100000,,
4159,,-111.948520,33.256160,,,0,"POINT (-111.948520 33.256160)",,,,,,0.100000,0.100000,,
4160,,-111.948490,33.256180,,,0,"POINT (-111.948490 33.256180)",,,,,,0.100000,0.100000,,
4408,,-111.949350,33.254790,,,0,"POINT (-111.949350 33.254790)",,,,,,0.100000,0.100000,,
4414,,-111.949440,33.255000,,,0,"POINT (-111.949440 33.255000)",,,,,,0.100000,0.100000,,
4417,,-111.949460,33.255020,,,0,"POINT (-111.949460 33.255020)",,,,,,0.100000,0.100000,,
4426,,-111.949423,33.254974,,,0,"POINT (-111.949423 33.254974)",,,,,,0.000000,0.000000,,
4428,,-111.949261,33.255097,,,0,"POINT (-111.949261 33.255097)",,,,,,0.000000,0.000000,,
