link_id,tmc_corridor_name,link_type_name,from_node_id,to_node_id,from_cell_code,lanes,link_distance_in_km,free_speed,FFTT,time_period,volume,CA,CD,density,queue_link_distance_in_km,discharge_rate_per_period,travel_time,waiting_time_in_min,RT_speed,speed,geometry,notes
20,,,22,23,,3,1.065,60.000,0.662,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,5400.000,0.662,0.000,60.000,"LINESTRING (-112.1288240 33.6398050, -112.1173400 33.6398700)",simulation-based
20,,,22,23,,3,1.065,60.000,0.662,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,5400.000,0.662,0.000,60.000,"LINESTRING (-112.1288240 33.6398050, -112.1173400 33.6398700)",simulation-based
20,,,22,23,,3,1.065,60.000,0.662,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,5400.000,0.662,0.000,60.000,"LINESTRING (-112.1288240 33.6398050, -112.1173400 33.6398700)",simulation-based
20,,,22,23,,3,1.065,60.000,0.662,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,5400.000,0.662,0.000,60.000,"LINESTRING (-112.1288240 33.6398050, -112.1173400 33.6398700)",simulation-based
21,,,23,24,,3,1.369,60.000,0.851,0600:00.000_0700:00.000,26.000,26.000,26.000,0.000,0.000,5400.000,0.851,0.000,60.000,"LINESTRING (-112.1173400 33.6398700, -112.1025730 33.6399860)",simulation-based
21,,,23,24,,3,1.369,60.000,0.851,0700:00.000_0800:00.000,25.000,51.000,51.000,0.000,0.000,5400.000,0.851,0.000,60.000,"LINESTRING (-112.1173400 33.6398700, -112.1025730 33.6399860)",simulation-based
21,,,23,24,,3,1.369,60.000,0.851,0800:00.000_0900:00.000,24.000,75.000,75.000,0.000,0.000,5400.000,0.851,0.000,60.000,"LINESTRING (-112.1173400 33.6398700, -112.1025730 33.6399860)",simulation-based
21,,,23,24,,3,1.369,60.000,0.851,0900:00.000_1000:00.000,23.000,98.000,98.000,0.000,0.000,5400.000,0.851,-0.000,60.002,"LINESTRING (-112.1173400 33.6398700, -112.1025730 33.6399860)",simulation-based
21,,,23,24,,3,1.369,60.000,0.851,1000:00.000_1100:00.000,2.000,100.000,100.000,0.000,0.000,5400.000,0.851,0.000,60.000,"LINESTRING (-112.1173400 33.6398700, -112.1025730 33.6399860)",simulation-based
22,,,24,25,,3,1.386,60.000,0.861,0600:00.000_0700:00.000,26.000,26.000,26.000,0.000,0.000,5400.000,0.861,0.000,60.000,"LINESTRING (-112.1025730 33.6399860, -112.0876300 33.6400890)",simulation-based
22,,,24,25,,3,1.386,60.000,0.861,0700:00.000_0800:00.000,25.000,51.000,51.000,0.000,0.000,5400.000,0.861,0.000,60.000,"LINESTRING (-112.1025730 33.6399860, -112.0876300 33.6400890)",simulation-based
22,,,24,25,,3,1.386,60.000,0.861,0800:00.000_0900:00.000,22.000,75.000,73.000,0.481,2.000,5400.000,0.861,0.000,60.000,"LINESTRING (-112.1025730 33.6399860, -112.0876300 33.6400890)",simulation-based
22,,,24,25,,3,1.386,60.000,0.861,0900:00.000_1000:00.000,25.000,98.000,98.000,0.000,0.000,5400.000,0.861,0.000,60.000,"LINESTRING (-112.1025730 33.6399860, -112.0876300 33.6400890)",simulation-based
22,,,24,25,,3,1.386,60.000,0.861,1000:00.000_1100:00.000,2.000,100.000,100.000,0.000,0.000,5400.000,0.861,0.000,60.000,"LINESTRING (-112.1025730 33.6399860, -112.0876300 33.6400890)",simulation-based
23,,,25,26,,3,1.405,60.000,0.873,0600:00.000_0700:00.000,26.000,26.000,26.000,0.000,0.000,5400.000,0.873,0.000,60.000,"LINESTRING (-112.0876300 33.6400890, -112.0724850 33.6401930)",simulation-based
23,,,25,26,,3,1.405,60.000,0.873,0700:00.000_0800:00.000,22.000,51.000,48.000,0.712,3.000,5400.000,0.873,0.000,60.000,"LINESTRING (-112.0876300 33.6400890, -112.0724850 33.6401930)",simulation-based
23,,,25,26,,3,1.405,60.000,0.873,0800:00.000_0900:00.000,25.000,73.000,73.000,0.000,0.000,5400.000,0.873,-0.000,60.003,"LINESTRING (-112.0876300 33.6400890, -112.0724850 33.6401930)",simulation-based
23,,,25,26,,3,1.405,60.000,0.873,0900:00.000_1000:00.000,25.000,98.000,98.000,0.000,0.000,5400.000,0.873,0.000,60.000,"LINESTRING (-112.0876300 33.6400890, -112.0724850 33.6401930)",simulation-based
23,,,25,26,,3,1.405,60.000,0.873,1000:00.000_1100:00.000,2.000,100.000,100.000,0.000,0.000,5400.000,0.873,0.000,60.000,"LINESTRING (-112.0876300 33.6400890, -112.0724850 33.6401930)",simulation-based
24,,,26,27,,3,1.161,60.000,0.722,0600:00.000_0700:00.000,26.000,26.000,26.000,0.000,0.000,5400.000,0.722,0.000,60.000,"LINESTRING (-112.0724850 33.6401930, -112.0599650 33.6402790)",simulation-based
24,,,26,27,,3,1.161,60.000,0.722,0700:00.000_0800:00.000,22.000,48.000,48.000,0.000,0.000,5400.000,0.722,-0.000,60.002,"LINESTRING (-112.0724850 33.6401930, -112.0599650 33.6402790)",simulation-based
24,,,26,27,,3,1.161,60.000,0.722,0800:00.000_0900:00.000,25.000,73.000,73.000,0.000,0.000,5400.000,0.722,0.000,60.000,"LINESTRING (-112.0724850 33.6401930, -112.0599650 33.6402790)",simulation-based
24,,,26,27,,3,1.161,60.000,0.722,0900:00.000_1000:00.000,25.000,98.000,98.000,0.000,0.000,5400.000,0.722,0.000,60.000,"LINESTRING (-112.0724850 33.6401930, -112.0599650 33.6402790)",simulation-based
24,,,26,27,,3,1.161,60.000,0.722,1000:00.000_1100:00.000,2.000,100.000,100.000,0.000,0.000,5400.000,0.722,0.000,60.000,"LINESTRING (-112.0724850 33.6401930, -112.0599650 33.6402790)",simulation-based
25,,,27,28,,3,1.255,60.000,0.780,0600:00.000_0700:00.000,23.000,26.000,23.000,0.797,3.000,5400.000,0.780,0.000,60.000,"LINESTRING (-112.0599650 33.6402790, -112.0464350 33.6403720)",simulation-based
25,,,27,28,,3,1.255,60.000,0.780,0700:00.000_0800:00.000,25.000,48.000,48.000,0.000,0.000,5400.000,0.780,0.000,60.000,"LINESTRING (-112.0599650 33.6402790, -112.0464350 33.6403720)",simulation-based
25,,,27,28,,3,1.255,60.000,0.780,0800:00.000_0900:00.000,25.000,73.000,73.000,0.000,0.000,5400.000,0.780,0.000,60.000,"LINESTRING (-112.0599650 33.6402790, -112.0464350 33.6403720)",simulation-based
25,,,27,28,,3,1.255,60.000,0.780,0900:00.000_1000:00.000,25.000,98.000,98.000,0.000,0.000,5400.000,0.780,0.000,60.000,"LINESTRING (-112.0599650 33.6402790, -112.0464350 33.6403720)",simulation-based
25,,,27,28,,3,1.255,60.000,0.780,1000:00.000_1100:00.000,2.000,100.000,100.000,0.000,0.000,5400.000,0.780,0.000,60.000,"LINESTRING (-112.0599650 33.6402790, -112.0464350 33.6403720)",simulation-based
26,,,28,29,,3,0.984,60.000,0.611,0600:00.000_0700:00.000,23.000,23.000,23.000,0.000,0.000,5400.000,0.611,0.000,60.000,"LINESTRING (-112.0464350 33.6403720, -112.0388420 33.6465680)",simulation-based
26,,,28,29,,3,0.984,60.000,0.611,0700:00.000_0800:00.000,25.000,48.000,48.000,0.000,0.000,5400.000,0.611,0.000,60.000,"LINESTRING (-112.0464350 33.6403720, -112.0388420 33.6465680)",simulation-based
26,,,28,29,,3,0.984,60.000,0.611,0800:00.000_0900:00.000,25.000,73.000,73.000,0.000,0.000,5400.000,0.611,0.000,60.000,"LINESTRING (-112.0464350 33.6403720, -112.0388420 33.6465680)",simulation-based
26,,,28,29,,3,0.984,60.000,0.611,0900:00.000_1000:00.000,25.000,98.000,98.000,0.000,0.000,5400.000,0.611,0.000,60.000,"LINESTRING (-112.0464350 33.6403720, -112.0388420 33.6465680)",simulation-based
26,,,28,29,,3,0.984,60.000,0.611,1000:00.000_1100:00.000,2.000,100.000,100.000,0.000,0.000,5400.000,0.611,0.000,60.000,"LINESTRING (-112.0464350 33.6403720, -112.0388420 33.6465680)",simulation-based
27,,,29,2,,3,1.275,60.000,0.793,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,5400.000,0.793,0.000,60.000,"LINESTRING (-112.0388420 33.6465680, -112.0298670 33.6552860)",simulation-based
27,,,29,2,,3,1.275,60.000,0.793,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,5400.000,0.793,0.000,60.000,"LINESTRING (-112.0388420 33.6465680, -112.0298670 33.6552860)",simulation-based
27,,,29,2,,3,1.275,60.000,0.793,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,5400.000,0.793,0.000,60.000,"LINESTRING (-112.0388420 33.6465680, -112.0298670 33.6552860)",simulation-based
27,,,29,2,,3,1.275,60.000,0.793,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,5400.000,0.793,0.000,60.000,"LINESTRING (-112.0388420 33.6465680, -112.0298670 33.6552860)",simulation-based
27,,,29,2,,3,1.275,60.000,0.793,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,5400.000,0.793,0.000,60.000,"LINESTRING (-112.0388420 33.6465680, -112.0298670 33.6552860)",simulation-based
28,,,12,2,,4,1.125,60.000,0.699,0600:00.000_0700:00.000,1199.000,1213.000,1199.000,3.110,14.000,7200.000,0.699,0.000,60.000,"LINESTRING (-112.0386420 33.6623000, -112.0298670 33.6552860)",simulation-based
28,,,12,2,,4,1.125,60.000,0.699,0700:00.000_0800:00.000,1539.000,2754.000,2738.000,3.554,16.000,7200.000,0.699,0.000,60.000,"LINESTRING (-112.0386420 33.6623000, -112.0298670 33.6552860)",simulation-based
28,,,12,2,,4,1.125,60.000,0.699,0800:00.000_0900:00.000,1553.000,4309.000,4291.000,3.998,18.000,7200.000,0.699,0.000,60.000,"LINESTRING (-112.0386420 33.6623000, -112.0298670 33.6552860)",simulation-based
28,,,12,2,,4,1.125,60.000,0.699,0900:00.000_1000:00.000,1542.000,5844.000,5833.000,2.443,11.000,7200.000,0.699,0.000,60.000,"LINESTRING (-112.0386420 33.6623000, -112.0298670 33.6552860)",simulation-based
28,,,12,2,,4,1.125,60.000,0.699,1000:00.000_1100:00.000,1367.000,7200.000,7200.000,0.000,0.000,7200.000,0.699,0.000,60.000,"LINESTRING (-112.0386420 33.6623000, -112.0298670 33.6552860)",simulation-based
29,,,1,30,,2,2.580,30.000,3.207,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,3600.000,3.207,0.000,30.000,"LINESTRING (-112.2164130 33.6539160, -112.1885870 33.6541820)",simulation-based
29,,,1,30,,2,2.580,30.000,3.207,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,3600.000,3.207,0.000,30.000,"LINESTRING (-112.2164130 33.6539160, -112.1885870 33.6541820)",simulation-based
29,,,1,30,,2,2.580,30.000,3.207,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,3600.000,3.207,0.000,30.000,"LINESTRING (-112.2164130 33.6539160, -112.1885870 33.6541820)",simulation-based
29,,,1,30,,2,2.580,30.000,3.207,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,3600.000,3.207,0.000,30.000,"LINESTRING (-112.2164130 33.6539160, -112.1885870 33.6541820)",simulation-based
29,,,1,30,,2,2.580,30.000,3.207,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,3600.000,3.207,0.000,30.000,"LINESTRING (-112.2164130 33.6539160, -112.1885870 33.6541820)",simulation-based
30,,,30,31,,2,2.509,30.000,3.119,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,3.119,0.000,30.000,"LINESTRING (-112.1885870 33.6541820, -112.1615280 33.6543680)",simulation-based
30,,,30,31,,2,2.509,30.000,3.119,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,3.119,0.000,30.000,"LINESTRING (-112.1885870 33.6541820, -112.1615280 33.6543680)",simulation-based
30,,,30,31,,2,2.509,30.000,3.119,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,3.119,0.000,30.000,"LINESTRING (-112.1885870 33.6541820, -112.1615280 33.6543680)",simulation-based
30,,,30,31,,2,2.509,30.000,3.119,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,3.119,0.000,30.000,"LINESTRING (-112.1885870 33.6541820, -112.1615280 33.6543680)",simulation-based
30,,,30,31,,2,2.509,30.000,3.119,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,3.119,0.000,30.000,"LINESTRING (-112.1885870 33.6541820, -112.1615280 33.6543680)",simulation-based
31,,,31,32,,2,2.322,30.000,2.886,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,3600.000,2.886,0.000,30.000,"LINESTRING (-112.1615280 33.6543680, -112.1364880 33.6545410)",simulation-based
31,,,31,32,,2,2.322,30.000,2.886,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,3600.000,2.886,0.000,30.000,"LINESTRING (-112.1615280 33.6543680, -112.1364880 33.6545410)",simulation-based
31,,,31,32,,2,2.322,30.000,2.886,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,3600.000,2.886,0.000,30.000,"LINESTRING (-112.1615280 33.6543680, -112.1364880 33.6545410)",simulation-based
31,,,31,32,,2,2.322,30.000,2.886,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,3600.000,2.886,0.000,30.000,"LINESTRING (-112.1615280 33.6543680, -112.1364880 33.6545410)",simulation-based
31,,,31,32,,2,2.322,30.000,2.886,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,3600.000,2.886,0.000,30.000,"LINESTRING (-112.1615280 33.6543680, -112.1364880 33.6545410)",simulation-based
32,,,32,33,,2,1.989,30.000,2.472,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,2.472,0.000,30.000,"LINESTRING (-112.1364880 33.6545410, -112.1150400 33.6546770)",simulation-based
32,,,32,33,,2,1.989,30.000,2.472,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,2.472,0.000,30.000,"LINESTRING (-112.1364880 33.6545410, -112.1150400 33.6546770)",simulation-based
32,,,32,33,,2,1.989,30.000,2.472,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,2.472,0.000,30.000,"LINESTRING (-112.1364880 33.6545410, -112.1150400 33.6546770)",simulation-based
32,,,32,33,,2,1.989,30.000,2.472,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,2.472,0.000,30.000,"LINESTRING (-112.1364880 33.6545410, -112.1150400 33.6546770)",simulation-based
32,,,32,33,,2,1.989,30.000,2.472,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,2.472,0.000,30.000,"LINESTRING (-112.1364880 33.6545410, -112.1150400 33.6546770)",simulation-based
33,,,34,2,,2,3.108,20.000,5.795,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,3600.000,5.795,0.000,20.000,"LINESTRING (-112.0633880 33.6550440, -112.0298670 33.6552750)",simulation-based
33,,,34,2,,2,3.108,20.000,5.795,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,3600.000,5.795,0.000,20.000,"LINESTRING (-112.0633880 33.6550440, -112.0298670 33.6552750)",simulation-based
33,,,34,2,,2,3.108,20.000,5.795,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,3600.000,5.795,0.000,20.000,"LINESTRING (-112.0633880 33.6550440, -112.0298670 33.6552750)",simulation-based
33,,,34,2,,2,3.108,20.000,5.795,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,3600.000,5.795,0.000,20.000,"LINESTRING (-112.0633880 33.6550440, -112.0298670 33.6552750)",simulation-based
33,,,34,2,,2,3.108,20.000,5.795,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,3600.000,5.795,0.000,20.000,"LINESTRING (-112.0633880 33.6550440, -112.0298670 33.6552750)",simulation-based
34,,,33,35,,2,2.449,30.000,3.044,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,3.044,0.000,30.000,"LINESTRING (-112.1150400 33.6546770, -112.0886300 33.6548700)",simulation-based
34,,,33,35,,2,2.449,30.000,3.044,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,3.044,0.000,30.000,"LINESTRING (-112.1150400 33.6546770, -112.0886300 33.6548700)",simulation-based
34,,,33,35,,2,2.449,30.000,3.044,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,3.044,0.000,30.000,"LINESTRING (-112.1150400 33.6546770, -112.0886300 33.6548700)",simulation-based
34,,,33,35,,2,2.449,30.000,3.044,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,3.044,0.000,30.000,"LINESTRING (-112.1150400 33.6546770, -112.0886300 33.6548700)",simulation-based
34,,,33,35,,2,2.449,30.000,3.044,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,3.044,0.000,30.000,"LINESTRING (-112.1150400 33.6546770, -112.0886300 33.6548700)",simulation-based
35,,,35,34,,2,2.341,10.000,8.728,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,8.728,0.000,10.000,"LINESTRING (-112.0886300 33.6548700, -112.0633880 33.6550440)",simulation-based
35,,,35,34,,2,2.341,10.000,8.728,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,8.728,0.000,10.000,"LINESTRING (-112.0886300 33.6548700, -112.0633880 33.6550440)",simulation-based
35,,,35,34,,2,2.341,10.000,8.728,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,8.728,0.000,10.000,"LINESTRING (-112.0886300 33.6548700, -112.0633880 33.6550440)",simulation-based
35,,,35,34,,2,2.341,10.000,8.728,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,8.728,0.000,10.000,"LINESTRING (-112.0886300 33.6548700, -112.0633880 33.6550440)",simulation-based
35,,,35,34,,2,2.341,10.000,8.728,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,1800.000,8.728,0.000,10.000,"LINESTRING (-112.0886300 33.6548700, -112.0633880 33.6550440)",simulation-based
36,,,36,31,,3,0.974,30.000,1.211,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,3000.000,1.211,0.000,30.000,"LINESTRING (-112.1688870 33.6606500, -112.1615350 33.6543710)",simulation-based
36,,,36,31,,3,0.974,30.000,1.211,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,3000.000,1.211,0.000,30.000,"LINESTRING (-112.1688870 33.6606500, -112.1615350 33.6543710)",simulation-based
36,,,36,31,,3,0.974,30.000,1.211,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,3000.000,1.211,0.000,30.000,"LINESTRING (-112.1688870 33.6606500, -112.1615350 33.6543710)",simulation-based
36,,,36,31,,3,0.974,30.000,1.211,0900:00.000_1000:00.000,1.000,1.000,1.000,0.000,0.000,3000.000,1.211,0.000,30.000,"LINESTRING (-112.1688870 33.6606500, -112.1615350 33.6543710)",simulation-based
36,,,36,31,,3,0.974,30.000,1.211,1000:00.000_1100:00.000,0.000,1.000,1.000,0.000,0.000,3000.000,1.211,0.000,30.000,"LINESTRING (-112.1688870 33.6606500, -112.1615350 33.6543710)",simulation-based
37,,,31,36,,3,0.974,65.000,0.559,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.559,0.000,65.000,"LINESTRING (-112.1615210 33.6543880, -112.1688730 33.6606660)",simulation-based
37,,,31,36,,3,0.974,65.000,0.559,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.559,0.000,65.000,"LINESTRING (-112.1615210 33.6543880, -112.1688730 33.6606660)",simulation-based
37,,,31,36,,3,0.974,65.000,0.559,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.559,0.000,65.000,"LINESTRING (-112.1615210 33.6543880, -112.1688730 33.6606660)",simulation-based
37,,,31,36,,3,0.974,65.000,0.559,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.559,0.000,65.000,"LINESTRING (-112.1615210 33.6543880, -112.1688730 33.6606660)",simulation-based
37,,,31,36,,3,0.974,65.000,0.559,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.559,0.000,65.000,"LINESTRING (-112.1615210 33.6543880, -112.1688730 33.6606660)",simulation-based
38,,,31,37,,3,0.964,65.000,0.553,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.553,0.000,65.000,"LINESTRING (-112.1615350 33.6543880, -112.1687240 33.6481020)",simulation-based
38,,,31,37,,3,0.964,65.000,0.553,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.553,0.000,65.000,"LINESTRING (-112.1615350 33.6543880, -112.1687240 33.6481020)",simulation-based
38,,,31,37,,3,0.964,65.000,0.553,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.553,0.000,65.000,"LINESTRING (-112.1615350 33.6543880, -112.1687240 33.6481020)",simulation-based
38,,,31,37,,3,0.964,65.000,0.553,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.553,0.000,65.000,"LINESTRING (-112.1615350 33.6543880, -112.1687240 33.6481020)",simulation-based
38,,,31,37,,3,0.964,65.000,0.553,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.553,0.000,65.000,"LINESTRING (-112.1615350 33.6543880, -112.1687240 33.6481020)",simulation-based
39,,,37,31,,3,0.964,65.000,0.553,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.553,0.000,65.000,"LINESTRING (-112.1687100 33.6480850, -112.1615210 33.6543710)",simulation-based
39,,,37,31,,3,0.964,65.000,0.553,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.553,0.000,65.000,"LINESTRING (-112.1687100 33.6480850, -112.1615210 33.6543710)",simulation-based
39,,,37,31,,3,0.964,65.000,0.553,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.553,0.000,65.000,"LINESTRING (-112.1687100 33.6480850, -112.1615210 33.6543710)",simulation-based
39,,,37,31,,3,0.964,65.000,0.553,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.553,0.000,65.000,"LINESTRING (-112.1687100 33.6480850, -112.1615210 33.6543710)",simulation-based
39,,,37,31,,3,0.964,65.000,0.553,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,5700.000,0.553,0.000,65.000,"LINESTRING (-112.1687100 33.6480850, -112.1615210 33.6543710)",simulation-based
