name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
Servin Maijan tie,0,4216844,0,1,1,62.21,1,40,1000,residential,6,"LINESTRING (24.8347327 60.1890233, 24.8347889 60.1890579, 24.8349506 60.1892637, 24.8352053 60.1895279)",auto,1,0,,
Servin Maijan tie,1,4216844,1,0,1,62.21,1,40,1000,residential,6,"LINESTRING (24.8352053 60.1895279, 24.8349506 60.1892637, 24.8347889 60.1890579, 24.8347327 60.1890233)",auto,1,0,,
Otakuja,2,4216930,2,3,1,75.8,1,30,1000,residential,6,"LINESTRING (24.8321895 60.1838600, 24.8322693 60.1838394, 24.8323156 60.1838286, 24.8323677 60.1837891, 24.8324113 60.1837343, 24.8325338 60.1836656, 24.8327934 60.1835342, 24.8330297 60.1834019, 24.8331223 60.1833804)",auto,1,0,,
Otakuja,3,4216930,3,2,1,75.8,1,30,1000,residential,6,"LINESTRING (24.8331223 60.1833804, 24.8330297 60.1834019, 24.8327934 60.1835342, 24.8325338 60.1836656, 24.8324113 60.1837343, 24.8323677 60.1837891, 24.8323156 60.1838286, 24.8322693 60.1838394, 24.8321895 60.1838600)",auto,1,0,,
Maarintie,4,4216935,4,5,1,17.54,4,80,1600,secondary,4,"LINESTRING (24.8098846 60.1857495, 24.8099312 60.1857646, 24.8101494 60.1858356)",auto,0,0,,
Tietotie,5,4216937,6,7,1,45.85,1,40,800,unclassified,11,"LINESTRING (24.8167046 60.1842814, 24.8175171 60.1843572)",auto,1,0,,
Tietotie,6,4216937,7,6,1,45.85,1,40,800,unclassified,11,"LINESTRING (24.8175171 60.1843572, 24.8167046 60.1842814)",auto,1,0,,
Otakallio,7,4217234,8,9,1,61.53,1,30,1000,residential,6,"LINESTRING (24.8347787 60.1827212, 24.8349330 60.1826446, 24.8352361 60.1824415, 24.8354770 60.1822930)",auto,1,0,,
Otakallio,8,4217234,9,8,1,61.53,1,30,1000,residential,6,"LINESTRING (24.8354770 60.1822930, 24.8352361 60.1824415, 24.8349330 60.1826446, 24.8347787 60.1827212)",auto,1,0,,
Konemiehentie,9,4217647,10,246,1,18.0,1,40,1200,tertiary,5,"LINESTRING (24.8224301 60.1865332, 24.8223711 60.1864424, 24.8223280 60.1863798)",auto,0,0,,
Sähkömiehentie,10,4217648,12,13,1,17.81,1,30,800,unclassified,11,"LINESTRING (24.8249653 60.1894216, 24.8250685 60.1893888, 24.8251552 60.1893613, 24.8251963 60.1893482, 24.8252361 60.1893356)",auto,1,0,,
Sähkömiehentie,11,4217648,13,12,1,17.81,1,30,800,unclassified,11,"LINESTRING (24.8252361 60.1893356, 24.8251963 60.1893482, 24.8251552 60.1893613, 24.8250685 60.1893888, 24.8249653 60.1894216)",auto,1,0,,
Puumiehenkuja,12,4217649,14,15,1,242.48,1,40,1200,tertiary,5,"LINESTRING (24.8233140 60.1877757, 24.8233792 60.1877852, 24.8234619 60.1877849, 24.8235154 60.1877813, 24.8236124 60.1877639, 24.8237656 60.1877226, 24.8242414 60.1875790, 24.8242868 60.1875653, 24.8244071 60.1875289, 24.8248310 60.1873998, 24.8249523 60.1873623, 24.8250447 60.1873360, 24.8255127 60.1872011, 24.8256009 60.1871757, 24.8264690 60.1869249, 24.8269783 60.1867737, 24.8270170 60.1867622, 24.8271256 60.1867553)",auto,1,0,,
Puumiehenkuja,13,4217649,15,14,1,242.48,1,40,1200,tertiary,5,"LINESTRING (24.8271256 60.1867553, 24.8270170 60.1867622, 24.8269783 60.1867737, 24.8264690 60.1869249, 24.8256009 60.1871757, 24.8255127 60.1872011, 24.8250447 60.1873360, 24.8249523 60.1873623, 24.8248310 60.1873998, 24.8244071 60.1875289, 24.8242868 60.1875653, 24.8242414 60.1875790, 24.8237656 60.1877226, 24.8236124 60.1877639, 24.8235154 60.1877813, 24.8234619 60.1877849, 24.8233792 60.1877852, 24.8233140 60.1877757)",auto,1,0,,
Servinkuja,14,4217758,16,1,1,141.11,1,30,1000,residential,6,"LINESTRING (24.8339589 60.1906255, 24.8344641 60.1902859, 24.8349218 60.1898709, 24.8351529 60.1895953, 24.8352053 60.1895279)",auto,1,0,,
Servinkuja,15,4217758,1,16,1,141.11,1,30,1000,residential,6,"LINESTRING (24.8352053 60.1895279, 24.8351529 60.1895953, 24.8349218 60.1898709, 24.8344641 60.1902859, 24.8339589 60.1906255)",auto,1,0,,
Kuusisaarentie,16,4217936,17,18,1,100.47,2,50,1600,secondary,4,"LINESTRING (24.8376015 60.1801221, 24.8372974 60.1801075, 24.8358526 60.1798965)",auto,0,0,,
Jämeräntaival,17,4220249,19,20,1,362.68,1,40,1000,residential,6,"LINESTRING (24.8350633 60.1876736, 24.8351113 60.1876712, 24.8351519 60.1876700, 24.8353122 60.1876656, 24.8354765 60.1876620, 24.8359816 60.1876529, 24.8361322 60.1876475, 24.8363606 60.1876523, 24.8366431 60.1876887, 24.8368379 60.1877350, 24.8369937 60.1877813, 24.8371276 60.1878378, 24.8373219 60.1879340, 24.8374966 60.1880440, 24.8375973 60.1881118, 24.8377732 60.1882351, 24.8379195 60.1883802, 24.8380258 60.1885094, 24.8381000 60.1886285, 24.8381707 60.1887490, 24.8382177 60.1888545, 24.8382692 60.1889609, 24.8384773 60.1892802, 24.8384941 60.1893052, 24.8386053 60.1894283, 24.8389595 60.1897281, 24.8390127 60.1897731)",auto,1,0,,
Jämeräntaival,18,4220249,20,19,1,362.68,1,40,1000,residential,6,"LINESTRING (24.8390127 60.1897731, 24.8389595 60.1897281, 24.8386053 60.1894283, 24.8384941 60.1893052, 24.8384773 60.1892802, 24.8382692 60.1889609, 24.8382177 60.1888545, 24.8381707 60.1887490, 24.8381000 60.1886285, 24.8380258 60.1885094, 24.8379195 60.1883802, 24.8377732 60.1882351, 24.8375973 60.1881118, 24.8374966 60.1880440, 24.8373219 60.1879340, 24.8371276 60.1878378, 24.8369937 60.1877813, 24.8368379 60.1877350, 24.8366431 60.1876887, 24.8363606 60.1876523, 24.8361322 60.1876475, 24.8359816 60.1876529, 24.8354765 60.1876620, 24.8353122 60.1876656, 24.8351519 60.1876700, 24.8351113 60.1876712, 24.8350633 60.1876736)",auto,1,0,,
Vuorimiehentie,19,4220254,21,22,1,72.01,1,40,1200,tertiary,5,"LINESTRING (24.8282237 60.1839969, 24.8281786 60.1839872, 24.8281302 60.1839628, 24.8280685 60.1839140, 24.8280340 60.1838794, 24.8279422 60.1837292, 24.8278427 60.1835291, 24.8277552 60.1834084)",auto,1,0,,
Vuorimiehentie,20,4220254,22,21,1,72.01,1,40,1200,tertiary,5,"LINESTRING (24.8277552 60.1834084, 24.8278427 60.1835291, 24.8279422 60.1837292, 24.8280340 60.1838794, 24.8280685 60.1839140, 24.8281302 60.1839628, 24.8281786 60.1839872, 24.8282237 60.1839969)",auto,1,0,,
Vuorimiehentie,21,4220254,22,23,1,70.57,1,40,1200,tertiary,5,"LINESTRING (24.8277552 60.1834084, 24.8276715 60.1833370, 24.8275906 60.1832831, 24.8275079 60.1832294, 24.8273873 60.1831713, 24.8269029 60.1829426)",auto,1,0,,
Vuorimiehentie,22,4220254,23,22,1,70.57,1,40,1200,tertiary,5,"LINESTRING (24.8269029 60.1829426, 24.8273873 60.1831713, 24.8275079 60.1832294, 24.8275906 60.1832831, 24.8276715 60.1833370, 24.8277552 60.1834084)",auto,1,0,,
Vuorimiehentie,23,4220254,23,24,1,130.26,1,40,1200,tertiary,5,"LINESTRING (24.8269029 60.1829426, 24.8268136 60.1829028, 24.8267291 60.1828633, 24.8264616 60.1827365, 24.8258656 60.1824600, 24.8255191 60.1823005, 24.8251932 60.1821410)",auto,1,0,,
Vuorimiehentie,24,4220254,24,23,1,130.26,1,40,1200,tertiary,5,"LINESTRING (24.8251932 60.1821410, 24.8255191 60.1823005, 24.8258656 60.1824600, 24.8264616 60.1827365, 24.8267291 60.1828633, 24.8268136 60.1829028, 24.8269029 60.1829426)",auto,1,0,,
Vuorimiehentie,25,4220254,24,25,1,51.12,1,40,1200,tertiary,5,"LINESTRING (24.8251932 60.1821410, 24.8251074 60.1820977, 24.8245127 60.1818316)",auto,1,0,,
Vuorimiehentie,26,4220254,25,24,1,51.12,1,40,1200,tertiary,5,"LINESTRING (24.8245127 60.1818316, 24.8251074 60.1820977, 24.8251932 60.1821410)",auto,1,0,,
Kivimiehentie,27,4223428,26,27,1,295.48,1,40,800,unclassified,11,"LINESTRING (24.8294449 60.1791191, 24.8293960 60.1791883, 24.8292734 60.1793666, 24.8292024 60.1794674, 24.8289194 60.1798404, 24.8287844 60.1800363, 24.8287004 60.1801413, 24.8285334 60.1803740, 24.8285196 60.1803916, 24.8283487 60.1806285, 24.8282573 60.1807490, 24.8282178 60.1808017, 24.8281625 60.1808804, 24.8280382 60.1810516, 24.8278014 60.1813654, 24.8277663 60.1814111, 24.8276661 60.1815795, 24.8276538 60.1816165)",auto,1,0,,
Kivimiehentie,28,4223428,27,26,1,295.48,1,40,800,unclassified,11,"LINESTRING (24.8276538 60.1816165, 24.8276661 60.1815795, 24.8277663 60.1814111, 24.8278014 60.1813654, 24.8280382 60.1810516, 24.8281625 60.1808804, 24.8282178 60.1808017, 24.8282573 60.1807490, 24.8283487 60.1806285, 24.8285196 60.1803916, 24.8285334 60.1803740, 24.8287004 60.1801413, 24.8287844 60.1800363, 24.8289194 60.1798404, 24.8292024 60.1794674, 24.8292734 60.1793666, 24.8293960 60.1791883, 24.8294449 60.1791191)",auto,1,0,,
Kivimiehentie,29,4223428,27,23,1,171.35,1,40,800,unclassified,11,"LINESTRING (24.8276538 60.1816165, 24.8276519 60.1816723, 24.8277165 60.1817691, 24.8279195 60.1820624, 24.8279590 60.1821654, 24.8279494 60.1822637, 24.8278511 60.1824128, 24.8277827 60.1824625, 24.8275972 60.1825665, 24.8274402 60.1826509, 24.8273150 60.1827183, 24.8272429 60.1827572, 24.8270804 60.1828448, 24.8270178 60.1828784, 24.8269029 60.1829426)",auto,1,0,,
Kivimiehentie,30,4223428,23,27,1,171.35,1,40,800,unclassified,11,"LINESTRING (24.8269029 60.1829426, 24.8270178 60.1828784, 24.8270804 60.1828448, 24.8272429 60.1827572, 24.8273150 60.1827183, 24.8274402 60.1826509, 24.8275972 60.1825665, 24.8277827 60.1824625, 24.8278511 60.1824128, 24.8279494 60.1822637, 24.8279590 60.1821654, 24.8279195 60.1820624, 24.8277165 60.1817691, 24.8276519 60.1816723, 24.8276538 60.1816165)",auto,1,0,,
Kemistintie,31,4226255,28,29,1,60.57,1,40,800,unclassified,11,"LINESTRING (24.8226200 60.1817522, 24.8226543 60.1817993, 24.8227919 60.1819326, 24.8229407 60.1820541, 24.8231612 60.1822231)",auto,1,0,,
Kemistintie,32,4226255,29,28,1,60.57,1,40,800,unclassified,11,"LINESTRING (24.8231612 60.1822231, 24.8229407 60.1820541, 24.8227919 60.1819326, 24.8226543 60.1817993, 24.8226200 60.1817522)",auto,1,0,,
Betonimiehenkuja,33,4229471,30,31,1,181.52,1,40,800,unclassified,11,"LINESTRING (24.8307923 60.1809653, 24.8307975 60.1809596, 24.8310577 60.1806383, 24.8311236 60.1805522, 24.8312531 60.1804055, 24.8313876 60.1802645, 24.8314584 60.1801718, 24.8315467 60.1800522, 24.8315686 60.1800230, 24.8317327 60.1798039, 24.8319229 60.1795500, 24.8319451 60.1795203, 24.8319972 60.1794507)",auto,1,0,,
Betonimiehenkuja,34,4229471,31,30,1,181.52,1,40,800,unclassified,11,"LINESTRING (24.8319972 60.1794507, 24.8319451 60.1795203, 24.8319229 60.1795500, 24.8317327 60.1798039, 24.8315686 60.1800230, 24.8315467 60.1800522, 24.8314584 60.1801718, 24.8313876 60.1802645, 24.8312531 60.1804055, 24.8311236 60.1805522, 24.8310577 60.1806383, 24.8307975 60.1809596, 24.8307923 60.1809653)",auto,1,0,,
Kuusisaarentie,35,4298740,17,32,1,65.19,2,50,1600,secondary,4,"LINESTRING (24.8376015 60.1801221, 24.8387437 60.1802596)",auto,1,0,,
Kuusisaarentie,36,4298740,32,17,1,65.19,2,50,1600,secondary,4,"LINESTRING (24.8387437 60.1802596, 24.8376015 60.1801221)",auto,1,0,,
Vuorimiehenpolku,37,7377449,27,24,1,165.83,1,40,800,unclassified,11,"LINESTRING (24.8276538 60.1816165, 24.8271788 60.1816161, 24.8269196 60.1816151, 24.8267237 60.1815958, 24.8266321 60.1815792, 24.8265177 60.1815478, 24.8264578 60.1815422, 24.8263821 60.1815463, 24.8263145 60.1815631, 24.8262115 60.1816062, 24.8260843 60.1816752, 24.8260077 60.1817154, 24.8257983 60.1818248, 24.8253386 60.1820564, 24.8252936 60.1820809, 24.8251932 60.1821410)",auto,1,0,,
Vuorimiehenpolku,38,7377449,24,27,1,165.83,1,40,800,unclassified,11,"LINESTRING (24.8251932 60.1821410, 24.8252936 60.1820809, 24.8253386 60.1820564, 24.8257983 60.1818248, 24.8260077 60.1817154, 24.8260843 60.1816752, 24.8262115 60.1816062, 24.8263145 60.1815631, 24.8263821 60.1815463, 24.8264578 60.1815422, 24.8265177 60.1815478, 24.8266321 60.1815792, 24.8267237 60.1815958, 24.8269196 60.1816151, 24.8271788 60.1816161, 24.8276538 60.1816165)",auto,1,0,,
Metallimiehenkuja,39,7378100,33,22,1,225.91,1,30,800,unclassified,11,"LINESTRING (24.8307227 60.1820359, 24.8306192 60.1820854, 24.8304811 60.1821622, 24.8304249 60.1821801, 24.8302386 60.1822401, 24.8301338 60.1822730, 24.8300563 60.1822988, 24.8298070 60.1824156, 24.8297596 60.1824379, 24.8296931 60.1824731, 24.8295183 60.1825656, 24.8293569 60.1826601, 24.8292331 60.1827303, 24.8291911 60.1827542, 24.8289496 60.1828912, 24.8287939 60.1829775, 24.8287324 60.1830111, 24.8286575 60.1830521, 24.8285491 60.1831095, 24.8285054 60.1831329, 24.8282728 60.1832260, 24.8280470 60.1833094, 24.8279806 60.1833326, 24.8279146 60.1833549, 24.8277552 60.1834084)",auto,1,0,,
Metallimiehenkuja,40,7378100,22,33,1,225.91,1,30,800,unclassified,11,"LINESTRING (24.8277552 60.1834084, 24.8279146 60.1833549, 24.8279806 60.1833326, 24.8280470 60.1833094, 24.8282728 60.1832260, 24.8285054 60.1831329, 24.8285491 60.1831095, 24.8286575 60.1830521, 24.8287324 60.1830111, 24.8287939 60.1829775, 24.8289496 60.1828912, 24.8291911 60.1827542, 24.8292331 60.1827303, 24.8293569 60.1826601, 24.8295183 60.1825656, 24.8296931 60.1824731, 24.8297596 60.1824379, 24.8298070 60.1824156, 24.8300563 60.1822988, 24.8301338 60.1822730, 24.8302386 60.1822401, 24.8304249 60.1821801, 24.8304811 60.1821622, 24.8306192 60.1820854, 24.8307227 60.1820359)",auto,1,0,,
Otakaari,41,8135493,34,35,1,31.3,1,40,1200,tertiary,5,"LINESTRING (24.8314542 60.1830973, 24.8314874 60.1831306, 24.8315941 60.1832268, 24.8316821 60.1833171, 24.8317054 60.1833486)",auto,1,0,,
Otakaari,42,8135493,35,34,1,31.3,1,40,1200,tertiary,5,"LINESTRING (24.8317054 60.1833486, 24.8316821 60.1833171, 24.8315941 60.1832268, 24.8314874 60.1831306, 24.8314542 60.1830973)",auto,1,0,,
Otaniementie,43,8135496,36,37,1,29.15,1,50,1200,tertiary,5,"LINESTRING (24.8348266 60.1797730, 24.8347956 60.1797885, 24.8347156 60.1798396, 24.8346068 60.1800061)",auto,0,0,,
Otaniementie,44,8135498,38,39,1,2.13,1,40,1200,tertiary,5,"LINESTRING (24.8344803 60.1801568, 24.8344696 60.1801752)",auto,1,0,,
Otaniementie,45,8135498,39,38,1,2.13,1,40,1200,tertiary,5,"LINESTRING (24.8344696 60.1801752, 24.8344803 60.1801568)",auto,1,0,,
Otaniementie,46,8139196,38,40,1,51.23,2,50,1200,tertiary,5,"LINESTRING (24.8344803 60.1801568, 24.8344593 60.1800816, 24.8345104 60.1799855, 24.8345978 60.1798212, 24.8346187 60.1797862, 24.8346345 60.1797549, 24.8346415 60.1797091)",auto,0,0,,
Keilaranta,47,8139197,41,42,1,39.04,1,50,1200,tertiary,5,"LINESTRING (24.8348018 60.1794989, 24.8348618 60.1794123, 24.8349140 60.1793368, 24.8349824 60.1792312, 24.8350432 60.1791702)",auto,0,0,,
Vaisalantie,48,8654477,43,44,1,12.55,1,30,800,unclassified,11,"LINESTRING (24.8102847 60.1874078, 24.8102262 60.1874563, 24.8102010 60.1875110)",auto,1,0,,
Vaisalantie,49,8654477,44,43,1,12.55,1,30,800,unclassified,11,"LINESTRING (24.8102010 60.1875110, 24.8102262 60.1874563, 24.8102847 60.1874078)",auto,1,0,,
Luolamiehentie,50,10050935,45,2,1,4.71,1,40,800,unclassified,11,"LINESTRING (24.8321431 60.1838246, 24.8321895 60.1838600)",auto,1,0,,
Luolamiehentie,51,10050935,2,45,1,4.71,1,40,800,unclassified,11,"LINESTRING (24.8321895 60.1838600, 24.8321431 60.1838246)",auto,1,0,,
Luolamiehentie,52,10050935,2,46,1,129.42,1,40,800,unclassified,11,"LINESTRING (24.8321895 60.1838600, 24.8322820 60.1839425, 24.8323788 60.1840298, 24.8329237 60.1844964, 24.8330698 60.1846164, 24.8331398 60.1846664, 24.8332335 60.1847085, 24.8333247 60.1847318, 24.8335435 60.1847613)",auto,1,0,,
Luolamiehentie,53,10050935,46,2,1,129.42,1,40,800,unclassified,11,"LINESTRING (24.8335435 60.1847613, 24.8333247 60.1847318, 24.8332335 60.1847085, 24.8331398 60.1846664, 24.8330698 60.1846164, 24.8329237 60.1844964, 24.8323788 60.1840298, 24.8322820 60.1839425, 24.8321895 60.1838600)",auto,1,0,,
Jämeräntaival,54,24342434,19,47,1,21.26,1,40,1000,residential,6,"LINESTRING (24.8350633 60.1876736, 24.8349148 60.1877239, 24.8347261 60.1877622)",auto,0,0,,
Kehä I,55,24824917,48,49,1,603.54,2,70,2200,trunk,2,"LINESTRING (24.8188226 60.1810297, 24.8180028 60.1813547, 24.8171850 60.1817045, 24.8154104 60.1824791, 24.8146134 60.1828496, 24.8140033 60.1831650, 24.8135296 60.1834247, 24.8131929 60.1836080, 24.8129815 60.1837338, 24.8121615 60.1842598, 24.8112644 60.1848929)",auto,0,0,,
Kuusisaarentie,56,26991648,50,51,1,122.7,3,50,1600,secondary,4,"LINESTRING (24.8328097 60.1789653, 24.8332314 60.1791079, 24.8336248 60.1792348, 24.8341494 60.1793847, 24.8343968 60.1794470, 24.8345623 60.1794887, 24.8345927 60.1794963, 24.8347126 60.1795236)",auto,0,0,,
Kuusisaarentie,57,26991650,52,17,1,47.71,1,50,1600,secondary,4,"LINESTRING (24.8368144 60.1799514, 24.8372931 60.1800416, 24.8376015 60.1801221)",auto,0,0,,
Keilaranta,58,26991651,42,53,1,38.44,2,50,1200,tertiary,5,"LINESTRING (24.8350432 60.1791702, 24.8350693 60.1792553, 24.8350613 60.1793426, 24.8350020 60.1794601, 24.8350057 60.1794863, 24.8350114 60.1795104)",auto,0,0,,
Maarintie,59,27060717,54,55,1,8.82,1,50,1200,tertiary,5,"LINESTRING (24.8122748 60.1862846, 24.8123782 60.1863448)",auto,0,0,,
Maarintie,60,27060717,55,56,1,10.53,1,50,1200,tertiary,5,"LINESTRING (24.8123782 60.1863448, 24.8124064 60.1863984, 24.8124263 60.1864363)",auto,0,0,,
Kalevalantie,61,27060721,57,58,1,16.89,1,80,1600,secondary,4,"LINESTRING (24.8100415 60.1859395, 24.8098149 60.1858571, 24.8097952 60.1858504)",auto,0,0,,
Keilaranta,62,27462760,59,42,1,5.9,1,30,1200,tertiary,5,"LINESTRING (24.8350437 60.1791172, 24.8350432 60.1791702)",auto,1,0,,
Keilaranta,63,27462760,42,59,1,5.9,1,30,1200,tertiary,5,"LINESTRING (24.8350432 60.1791702, 24.8350437 60.1791172)",auto,1,0,,
Jämeräntaival,64,27772611,60,19,1,24.81,1,30,1000,residential,6,"LINESTRING (24.8346234 60.1876859, 24.8348905 60.1876596, 24.8350633 60.1876736)",auto,0,0,,
Maarintie,65,28654976,5,61,1,40.52,2,80,1600,secondary,4,"LINESTRING (24.8101494 60.1858356, 24.8107653 60.1860312)",auto,0,0,,
Miestentie,66,29026844,62,63,1,24.62,1,40,1200,tertiary,5,"LINESTRING (24.8252607 60.1792043, 24.8254484 60.1791172, 24.8255184 60.1790886, 24.8255933 60.1790581)",auto,1,0,,
Miestentie,67,29026844,63,62,1,24.62,1,40,1200,tertiary,5,"LINESTRING (24.8255933 60.1790581, 24.8255184 60.1790886, 24.8254484 60.1791172, 24.8252607 60.1792043)",auto,1,0,,
Tapiolantie,68,29026901,64,65,1,8.17,1,40,1200,tertiary,5,"LINESTRING (24.8218633 60.1789567, 24.8220095 60.1789653)",auto,0,0,,
Tapiolantie,69,29026901,65,66,1,68.19,1,40,1200,tertiary,5,"LINESTRING (24.8220095 60.1789653, 24.8223777 60.1789983, 24.8228218 60.1790633, 24.8230489 60.1790883, 24.8232075 60.1790792)",auto,0,0,,
Tapiolantie,70,29026903,67,68,1,28.57,1,40,1200,tertiary,5,"LINESTRING (24.8218533 60.1790506, 24.8213406 60.1790264)",auto,0,0,,
Tekniikantie,71,29510075,69,70,1,174.23,1,40,1200,tertiary,5,"LINESTRING (24.8238171 60.1814474, 24.8238999 60.1814076, 24.8240321 60.1813418, 24.8241299 60.1812600, 24.8242115 60.1811919, 24.8244442 60.1809740, 24.8246192 60.1807618, 24.8247001 60.1806453, 24.8247971 60.1804900, 24.8248097 60.1804698, 24.8248263 60.1804410, 24.8249750 60.1801201, 24.8250008 60.1800240)",auto,1,0,,
Tekniikantie,72,29510075,70,69,1,174.23,1,40,1200,tertiary,5,"LINESTRING (24.8250008 60.1800240, 24.8249750 60.1801201, 24.8248263 60.1804410, 24.8248097 60.1804698, 24.8247971 60.1804900, 24.8247001 60.1806453, 24.8246192 60.1807618, 24.8244442 60.1809740, 24.8242115 60.1811919, 24.8241299 60.1812600, 24.8240321 60.1813418, 24.8238999 60.1814076, 24.8238171 60.1814474)",auto,1,0,,
Tekniikantie,73,29510075,70,71,1,63.49,1,40,1200,tertiary,5,"LINESTRING (24.8250008 60.1800240, 24.8249998 60.1799382, 24.8249917 60.1798944, 24.8249662 60.1798613, 24.8247159 60.1796206, 24.8246956 60.1795828, 24.8246576 60.1794901)",auto,1,0,,
Tekniikantie,74,29510075,71,70,1,63.49,1,40,1200,tertiary,5,"LINESTRING (24.8246576 60.1794901, 24.8246956 60.1795828, 24.8247159 60.1796206, 24.8249662 60.1798613, 24.8249917 60.1798944, 24.8249998 60.1799382, 24.8250008 60.1800240)",auto,1,0,,
Tekniikantie,75,29510081,72,73,1,24.01,2,40,1200,tertiary,5,"LINESTRING (24.8159080 60.1839778, 24.8159250 60.1838797, 24.8159424 60.1838549, 24.8159784 60.1838056, 24.8160458 60.1837869)",auto,0,0,,
Kehä I,76,29510084,4,74,1,485.53,2,70,2200,trunk,2,"LINESTRING (24.8098846 60.1857495, 24.8104347 60.1853342, 24.8109080 60.1849555, 24.8119899 60.1841795, 24.8127303 60.1837011, 24.8132755 60.1833846, 24.8136798 60.1831643, 24.8139062 60.1830410, 24.8142300 60.1828737, 24.8144675 60.1827518, 24.8153243 60.1823554)",auto,0,0,,
Kehä I,77,29510085,57,75,1,294.72,3,70,2200,trunk,2,"LINESTRING (24.8100415 60.1859395, 24.8093793 60.1865773, 24.8088929 60.1870544, 24.8086244 60.1873305, 24.8084138 60.1875831, 24.8082292 60.1878273, 24.8080629 60.1880874, 24.8079058 60.1883552)",auto,0,0,,
Kuusisaarentie,78,29753037,76,77,1,14.67,2,50,1600,secondary,4,"LINESTRING (24.8351595 60.1796195, 24.8352578 60.1796425, 24.8354018 60.1796721)",auto,0,0,,
Otakaari,79,29753041,78,79,1,46.3,2,40,1200,tertiary,5,"LINESTRING (24.8348490 60.1879090, 24.8348603 60.1879772, 24.8348638 60.1880374, 24.8348498 60.1881072, 24.8347558 60.1883190)",auto,1,0,,
Otakaari,80,29753041,79,78,1,46.3,2,40,1200,tertiary,5,"LINESTRING (24.8347558 60.1883190, 24.8348498 60.1881072, 24.8348638 60.1880374, 24.8348603 60.1879772, 24.8348490 60.1879090)",auto,1,0,,
Otakaari,81,29753042,78,47,1,17.72,1,40,1200,tertiary,5,"LINESTRING (24.8348490 60.1879090, 24.8348036 60.1878484, 24.8347261 60.1877622)",auto,1,0,,
Otakaari,82,29753042,47,78,1,17.72,1,40,1200,tertiary,5,"LINESTRING (24.8347261 60.1877622, 24.8348036 60.1878484, 24.8348490 60.1879090)",auto,1,0,,
Otakaari,83,29753042,47,60,1,10.23,1,40,1200,tertiary,5,"LINESTRING (24.8347261 60.1877622, 24.8346234 60.1876859)",auto,1,0,,
Otakaari,84,29753042,60,47,1,10.23,1,40,1200,tertiary,5,"LINESTRING (24.8346234 60.1876859, 24.8347261 60.1877622)",auto,1,0,,
Otakaari,85,29753042,60,80,1,10.03,1,40,1200,tertiary,5,"LINESTRING (24.8346234 60.1876859, 24.8345038 60.1876183)",auto,1,0,,
Otakaari,86,29753042,80,60,1,10.03,1,40,1200,tertiary,5,"LINESTRING (24.8345038 60.1876183, 24.8346234 60.1876859)",auto,1,0,,
Kuusisaarentie,87,29753046,81,82,1,67.95,2,50,1600,secondary,4,"LINESTRING (24.8346010 60.1796343, 24.8344954 60.1796090, 24.8344260 60.1795911, 24.8340385 60.1794909, 24.8335319 60.1793374)",auto,0,0,,
Otaniementie,88,29971901,37,38,1,18.32,1,40,1200,tertiary,5,"LINESTRING (24.8346068 60.1800061, 24.8345560 60.1800916, 24.8344803 60.1801568)",auto,0,0,,
