link_id,from_node_id,to_node_id,time_period,duration_in_sec,state,state_name
4347,2560,2564,0659:10.000_0659:59.000,49,1,g
4362,2561,2565,0600:00.000_0600:50.000,50,0,r
4362,2561,2565,0600:50.000_0601:41.000,51,1,g
4362,2561,2565,0601:41.000_0602:30.000,49,0,r
4362,2561,2565,0602:30.000_0603:21.000,51,1,g
4362,2561,2565,0603:21.000_0604:10.000,49,0,r
4362,2561,2565,0604:10.000_0605:01.000,51,1,g
4362,2561,2565,0605:01.000_0605:50.000,49,0,r
4362,2561,2565,0605:50.000_0606:41.000,51,1,g
4362,2561,2565,0606:41.000_0607:30.000,49,0,r
4362,2561,2565,0607:30.000_0608:21.000,51,1,g
4362,2561,2565,0608:21.000_0609:10.000,49,0,r
4362,2561,2565,0609:10.000_0610:01.000,51,1,g
4362,2561,2565,0610:01.000_0610:50.000,49,0,r
4362,2561,2565,0610:50.000_0611:41.000,51,1,g
4362,2561,2565,0611:41.000_0612:30.000,49,0,r
4362,2561,2565,0612:30.000_0613:21.000,51,1,g
4362,2561,2565,0613:21.000_0614:10.000,49,0,r
4362,2561,2565,0614:10.000_0615:01.000,51,1,g
4362,2561,2565,0615:01.000_0615:50.000,49,0,r
4362,2561,2565,0615:50.000_0616:41.000,51,1,g
4362,2561,2565,0616:41.000_0617:30.000,49,0,r
4362,2561,2565,0617:30.000_0618:21.000,51,1,g
4362,2561,2565,0618:21.000_0619:10.000,49,0,r
4362,2561,2565,0619:10.000_0620:01.000,51,1,g
4362,2561,2565,0620:01.000_0620:50.000,49,0,r
4362,2561,2565,0620:50.000_0621:41.000,51,1,g
4362,2561,2565,0621:41.000_0622:30.000,49,0,r
4362,2561,2565,0622:30.000_0623:21.000,51,1,g
4362,2561,2565,0623:21.000_0624:10.000,49,0,r
4362,2561,2565,0624:10.000_0625:01.000,51,1,g
4362,2561,2565,0625:01.000_0625:50.000,49,0,r
4362,2561,2565,0625:50.000_0626:41.000,51,1,g
4362,2561,2565,0626:41.000_0627:30.000,49,0,r
4362,2561,2565,0627:30.000_0628:21.000,51,1,g
4362,2561,2565,0628:21.000_0629:10.000,49,0,r
4362,2561,2565,0629:10.000_0630:01.000,51,1,g
4362,2561,2565,0630:01.000_0630:50.000,49,0,r
4362,2561,2565,0630:50.000_0631:41.000,51,1,g
4362,2561,2565,0631:41.000_0632:30.000,49,0,r
4362,2561,2565,0632:30.000_0633:21.000,51,1,g
4362,2561,2565,0633:21.000_0634:10.000,49,0,r
4362,2561,2565,0634:10.000_0635:01.000,51,1,g
4362,2561,2565,0635:01.000_0635:50.000,49,0,r
4362,2561,2565,0635:50.000_0636:41.000,51,1,g
4362,2561,2565,0636:41.000_0637:30.000,49,0,r
4362,2561,2565,0637:30.000_0638:21.000,51,1,g
4362,2561,2565,0638:21.000_0639:10.000,49,0,r
4362,2561,2565,0639:10.000_0640:01.000,51,1,g
4362,2561,2565,0640:01.000_0640:50.000,49,0,r
4362,2561,2565,0640:50.000_0641:41.000,51,1,g
4362,2561,2565,0641:41.000_0642:30.000,49,0,r
4362,2561,2565,0642:30.000_0643:21.000,51,1,g
4362,2561,2565,0643:21.000_0644:10.000,49,0,r
4362,2561,2565,0644:10.000_0645:01.000,51,1,g
4362,2561,2565,0645:01.000_0645:50.000,49,0,r
4362,2561,2565,0645:50.000_0646:41.000,51,1,g
4362,2561,2565,0646:41.000_0647:30.000,49,0,r
4362,2561,2565,0647:30.000_0648:21.000,51,1,g
4362,2561,2565,0648:21.000_0649:10.000,49,0,r
4362,2561,2565,0649:10.000_0650:01.000,51,1,g
4362,2561,2565,0650:01.000_0650:50.000,49,0,r
4362,2561,2565,0650:50.000_0651:41.000,51,1,g
4362,2561,2565,0651:41.000_0652:30.000,49,0,r
4362,2561,2565,0652:30.000_0653:21.000,51,1,g
4362,2561,2565,0653:21.000_0654:10.000,49,0,r
4362,2561,2565,0654:10.000_0655:01.000,51,1,g
4362,2561,2565,0655:01.000_0655:50.000,49,0,r
4362,2561,2565,0655:50.000_0656:41.000,51,1,g
4362,2561,2565,0656:41.000_0657:30.000,49,0,r
4362,2561,2565,0657:30.000_0658:21.000,51,1,g
4362,2561,2565,0658:21.000_0659:10.000,49,0,r
4362,2561,2565,0659:10.000_0659:59.000,49,1,g
5281,3008,3005,0600:00.000_0600:50.000,50,0,r
5281,3008,3005,0600:50.000_0601:41.000,51,1,g
5281,3008,3005,0601:41.000_0602:30.000,49,0,r
5281,3008,3005,0602:30.000_0603:21.000,51,1,g
5281,3008,3005,0603:21.000_0604:10.000,49,0,r
5281,3008,3005,0604:10.000_0605:01.000,51,1,g
5281,3008,3005,0605:01.000_0605:50.000,49,0,r
5281,3008,3005,0605:50.000_0606:41.000,51,1,g
5281,3008,3005,0606:41.000_0607:30.000,49,0,r
5281,3008,3005,0607:30.000_0608:21.000,51,1,g
5281,3008,3005,0608:21.000_0609:10.000,49,0,r
5281,3008,3005,0609:10.000_0610:01.000,51,1,g
5281,3008,3005,0610:01.000_0610:50.000,49,0,r
5281,3008,3005,0610:50.000_0611:41.000,51,1,g
5281,3008,3005,0611:41.000_0612:30.000,49,0,r
5281,3008,3005,0612:30.000_0613:21.000,51,1,g
5281,3008,3005,0613:21.000_0614:10.000,49,0,r
5281,3008,3005,0614:10.000_0615:01.000,51,1,g
5281,3008,3005,0615:01.000_0615:50.000,49,0,r
5281,3008,3005,0615:50.000_0616:41.000,51,1,g
5281,3008,3005,0616:41.000_0617:30.000,49,0,r
5281,3008,3005,0617:30.000_0618:21.000,51,1,g
5281,3008,3005,0618:21.000_0619:10.000,49,0,r
5281,3008,3005,0619:10.000_0620:01.000,51,1,g
5281,3008,3005,0620:01.000_0620:50.000,49,0,r
5281,3008,3005,0620:50.000_0621:41.000,51,1,g
5281,3008,3005,0621:41.000_0622:30.000,49,0,r
5281,3008,3005,0622:30.000_0623:21.000,51,1,g
5281,3008,3005,0623:21.000_0624:10.000,49,0,r
5281,3008,3005,0624:10.000_0625:01.000,51,1,g
5281,3008,3005,0625:01.000_0625:50.000,49,0,r
5281,3008,3005,0625:50.000_0626:41.000,51,1,g
5281,3008,3005,0626:41.000_0627:30.000,49,0,r
5281,3008,3005,0627:30.000_0628:21.000,51,1,g
5281,3008,3005,0628:21.000_0629:10.000,49,0,r
5281,3008,3005,0629:10.000_0630:01.000,51,1,g
5281,3008,3005,0630:01.000_0630:50.000,49,0,r
5281,3008,3005,0630:50.000_0631:41.000,51,1,g
5281,3008,3005,0631:41.000_0632:30.000,49,0,r
5281,3008,3005,0632:30.000_0633:21.000,51,1,g
5281,3008,3005,0633:21.000_0634:10.000,49,0,r
5281,3008,3005,0634:10.000_0635:01.000,51,1,g
5281,3008,3005,0635:01.000_0635:50.000,49,0,r
5281,3008,3005,0635:50.000_0636:41.000,51,1,g
5281,3008,3005,0636:41.000_0637:30.000,49,0,r
5281,3008,3005,0637:30.000_0638:21.000,51,1,g
5281,3008,3005,0638:21.000_0639:10.000,49,0,r
5281,3008,3005,0639:10.000_0640:01.000,51,1,g
5281,3008,3005,0640:01.000_0640:50.000,49,0,r
5281,3008,3005,0640:50.000_0641:41.000,51,1,g
5281,3008,3005,0641:41.000_0642:30.000,49,0,r
5281,3008,3005,0642:30.000_0643:21.000,51,1,g
5281,3008,3005,0643:21.000_0644:10.000,49,0,r
5281,3008,3005,0644:10.000_0645:01.000,51,1,g
5281,3008,3005,0645:01.000_0645:50.000,49,0,r
5281,3008,3005,0645:50.000_0646:41.000,51,1,g
5281,3008,3005,0646:41.000_0647:30.000,49,0,r
5281,3008,3005,0647:30.000_0648:21.000,51,1,g
5281,3008,3005,0648:21.000_0649:10.000,49,0,r
5281,3008,3005,0649:10.000_0650:01.000,51,1,g
5281,3008,3005,0650:01.000_0650:50.000,49,0,r
5281,3008,3005,0650:50.000_0651:41.000,51,1,g
5281,3008,3005,0651:41.000_0652:30.000,49,0,r
5281,3008,3005,0652:30.000_0653:21.000,51,1,g
5281,3008,3005,0653:21.000_0654:10.000,49,0,r
5281,3008,3005,0654:10.000_0655:01.000,51,1,g
5281,3008,3005,0655:01.000_0655:50.000,49,0,r
5281,3008,3005,0655:50.000_0656:41.000,51,1,g
5281,3008,3005,0656:41.000_0657:30.000,49,0,r
5281,3008,3005,0657:30.000_0658:21.000,51,1,g
5281,3008,3005,0658:21.000_0659:10.000,49,0,r
5281,3008,3005,0659:10.000_0659:59.000,49,1,g
5283,3009,3006,0600:00.000_0600:50.000,50,0,r
5283,3009,3006,0600:50.000_0601:41.000,51,1,g
5283,3009,3006,0601:41.000_0602:30.000,49,0,r
5283,3009,3006,0602:30.000_0603:21.000,51,1,g
5283,3009,3006,0603:21.000_0604:10.000,49,0,r
5283,3009,3006,0604:10.000_0605:01.000,51,1,g
5283,3009,3006,0605:01.000_0605:50.000,49,0,r
5283,3009,3006,0605:50.000_0606:41.000,51,1,g
5283,3009,3006,0606:41.000_0607:30.000,49,0,r
5283,3009,3006,0607:30.000_0608:21.000,51,1,g
5283,3009,3006,0608:21.000_0609:10.000,49,0,r
5283,3009,3006,0609:10.000_0610:01.000,51,1,g
5283,3009,3006,0610:01.000_0610:50.000,49,0,r
5283,3009,3006,0610:50.000_0611:41.000,51,1,g
5283,3009,3006,0611:41.000_0612:30.000,49,0,r
5283,3009,3006,0612:30.000_0613:21.000,51,1,g
5283,3009,3006,0613:21.000_0614:10.000,49,0,r
5283,3009,3006,0614:10.000_0615:01.000,51,1,g
5283,3009,3006,0615:01.000_0615:50.000,49,0,r
5283,3009,3006,0615:50.000_0616:41.000,51,1,g
5283,3009,3006,0616:41.000_0617:30.000,49,0,r
5283,3009,3006,0617:30.000_0618:21.000,51,1,g
5283,3009,3006,0618:21.000_0619:10.000,49,0,r
5283,3009,3006,0619:10.000_0620:01.000,51,1,g
5283,3009,3006,0620:01.000_0620:50.000,49,0,r
5283,3009,3006,0620:50.000_0621:41.000,51,1,g
5283,3009,3006,0621:41.000_0622:30.000,49,0,r
5283,3009,3006,0622:30.000_0623:21.000,51,1,g
5283,3009,3006,0623:21.000_0624:10.000,49,0,r
5283,3009,3006,0624:10.000_0625:01.000,51,1,g
5283,3009,3006,0625:01.000_0625:50.000,49,0,r
5283,3009,3006,0625:50.000_0626:41.000,51,1,g
5283,3009,3006,0626:41.000_0627:30.000,49,0,r
5283,3009,3006,0627:30.000_0628:21.000,51,1,g
5283,3009,3006,0628:21.000_0629:10.000,49,0,r
5283,3009,3006,0629:10.000_0630:01.000,51,1,g
5283,3009,3006,0630:01.000_0630:50.000,49,0,r
5283,3009,3006,0630:50.000_0631:41.000,51,1,g
5283,3009,3006,0631:41.000_0632:30.000,49,0,r
5283,3009,3006,0632:30.000_0633:21.000,51,1,g
5283,3009,3006,0633:21.000_0634:10.000,49,0,r
5283,3009,3006,0634:10.000_0635:01.000,51,1,g
5283,3009,3006,0635:01.000_0635:50.000,49,0,r
5283,3009,3006,0635:50.000_0636:41.000,51,1,g
5283,3009,3006,0636:41.000_0637:30.000,49,0,r
5283,3009,3006,0637:30.000_0638:21.000,51,1,g
5283,3009,3006,0638:21.000_0639:10.000,49,0,r
5283,3009,3006,0639:10.000_0640:01.000,51,1,g
5283,3009,3006,0640:01.000_0640:50.000,49,0,r
5283,3009,3006,0640:50.000_0641:41.000,51,1,g
5283,3009,3006,0641:41.000_0642:30.000,49,0,r
5283,3009,3006,0642:30.000_0643:21.000,51,1,g
5283,3009,3006,0643:21.000_0644:10.000,49,0,r
5283,3009,3006,0644:10.000_0645:01.000,51,1,g
5283,3009,3006,0645:01.000_0645:50.000,49,0,r
5283,3009,3006,0645:50.000_0646:41.000,51,1,g
5283,3009,3006,0646:41.000_0647:30.000,49,0,r
5283,3009,3006,0647:30.000_0648:21.000,51,1,g
5283,3009,3006,0648:21.000_0649:10.000,49,0,r
5283,3009,3006,0649:10.000_0650:01.000,51,1,g
5283,3009,3006,0650:01.000_0650:50.000,49,0,r
5283,3009,3006,0650:50.000_0651:41.000,51,1,g
5283,3009,3006,0651:41.000_0652:30.000,49,0,r
5283,3009,3006,0652:30.000_0653:21.000,51,1,g
5283,3009,3006,0653:21.000_0654:10.000,49,0,r
5283,3009,3006,0654:10.000_0655:01.000,51,1,g
5283,3009,3006,0655:01.000_0655:50.000,49,0,r
5283,3009,3006,0655:50.000_0656:41.000,51,1,g
5283,3009,3006,0656:41.000_0657:30.000,49,0,r
5283,3009,3006,0657:30.000_0658:21.000,51,1,g
5283,3009,3006,0658:21.000_0659:10.000,49,0,r
5283,3009,3006,0659:10.000_0659:59.000,49,1,g
5312,3029,3025,0600:00.000_0600:05.000,5,0,r
5312,3029,3025,0600:05.000_0600:56.000,51,1,g
5312,3029,3025,0600:56.000_0601:45.000,49,0,r
5312,3029,3025,0601:45.000_0602:36.000,51,1,g
5312,3029,3025,0602:36.000_0603:25.000,49,0,r
5312,3029,3025,0603:25.000_0604:16.000,51,1,g
5312,3029,3025,0604:16.000_0605:05.000,49,0,r
5312,3029,3025,0605:05.000_0605:56.000,51,1,g
5312,3029,3025,0605:56.000_0606:45.000,49,0,r
5312,3029,3025,0606:45.000_0607:36.000,51,1,g
5312,3029,3025,0607:36.000_0608:25.000,49,0,r
5312,3029,3025,0608:25.000_0609:16.000,51,1,g
5312,3029,3025,0609:16.000_0610:05.000,49,0,r
5312,3029,3025,0610:05.000_0610:56.000,51,1,g
5312,3029,3025,0610:56.000_0611:45.000,49,0,r
5312,3029,3025,0611:45.000_0612:36.000,51,1,g
5312,3029,3025,0612:36.000_0613:25.000,49,0,r
5312,3029,3025,0613:25.000_0614:16.000,51,1,g
5312,3029,3025,0614:16.000_0615:05.000,49,0,r
5312,3029,3025,0615:05.000_0615:56.000,51,1,g
5312,3029,3025,0615:56.000_0616:45.000,49,0,r
5312,3029,3025,0616:45.000_0617:36.000,51,1,g
5312,3029,3025,0617:36.000_0618:25.000,49,0,r
5312,3029,3025,0618:25.000_0619:16.000,51,1,g
5312,3029,3025,0619:16.000_0620:05.000,49,0,r
5312,3029,3025,0620:05.000_0620:56.000,51,1,g
5312,3029,3025,0620:56.000_0621:45.000,49,0,r
5312,3029,3025,0621:45.000_0622:36.000,51,1,g
5312,3029,3025,0622:36.000_0623:25.000,49,0,r
5312,3029,3025,0623:25.000_0624:16.000,51,1,g
5312,3029,3025,0624:16.000_0625:05.000,49,0,r
5312,3029,3025,0625:05.000_0625:56.000,51,1,g
5312,3029,3025,0625:56.000_0626:45.000,49,0,r
5312,3029,3025,0626:45.000_0627:36.000,51,1,g
5312,3029,3025,0627:36.000_0628:25.000,49,0,r
5312,3029,3025,0628:25.000_0629:16.000,51,1,g
5312,3029,3025,0629:16.000_0630:05.000,49,0,r
5312,3029,3025,0630:05.000_0630:56.000,51,1,g
5312,3029,3025,0630:56.000_0631:45.000,49,0,r
5312,3029,3025,0631:45.000_0632:36.000,51,1,g
5312,3029,3025,0632:36.000_0633:25.000,49,0,r
5312,3029,3025,0633:25.000_0634:16.000,51,1,g
5312,3029,3025,0634:16.000_0635:05.000,49,0,r
5312,3029,3025,0635:05.000_0635:56.000,51,1,g
5312,3029,3025,0635:56.000_0636:45.000,49,0,r
5312,3029,3025,0636:45.000_0637:36.000,51,1,g
5312,3029,3025,0637:36.000_0638:25.000,49,0,r
5312,3029,3025,0638:25.000_0639:16.000,51,1,g
5312,3029,3025,0639:16.000_0640:05.000,49,0,r
5312,3029,3025,0640:05.000_0640:56.000,51,1,g
5312,3029,3025,0640:56.000_0641:45.000,49,0,r
5312,3029,3025,0641:45.000_0642:36.000,51,1,g
5312,3029,3025,0642:36.000_0643:25.000,49,0,r
5312,3029,3025,0643:25.000_0644:16.000,51,1,g
5312,3029,3025,0644:16.000_0645:05.000,49,0,r
5312,3029,3025,0645:05.000_0645:56.000,51,1,g
5312,3029,3025,0645:56.000_0646:45.000,49,0,r
5312,3029,3025,0646:45.000_0647:36.000,51,1,g
5312,3029,3025,0647:36.000_0648:25.000,49,0,r
5312,3029,3025,0648:25.000_0649:16.000,51,1,g
5312,3029,3025,0649:16.000_0650:05.000,49,0,r
5312,3029,3025,0650:05.000_0650:56.000,51,1,g
5312,3029,3025,0650:56.000_0651:45.000,49,0,r
5312,3029,3025,0651:45.000_0652:36.000,51,1,g
5312,3029,3025,0652:36.000_0653:25.000,49,0,r
5312,3029,3025,0653:25.000_0654:16.000,51,1,g
5312,3029,3025,0654:16.000_0655:05.000,49,0,r
5312,3029,3025,0655:05.000_0655:56.000,51,1,g
5312,3029,3025,0655:56.000_0656:45.000,49,0,r
5312,3029,3025,0656:45.000_0657:36.000,51,1,g
5312,3029,3025,0657:36.000_0658:25.000,49,0,r
5312,3029,3025,0658:25.000_0659:16.000,51,1,g
5312,3029,3025,0659:16.000_0659:59.000,43,0,r
5330,3030,3026,0600:00.000_0600:05.000,5,0,r
5330,3030,3026,0600:05.000_0600:56.000,51,1,g
5330,3030,3026,0600:56.000_0601:45.000,49,0,r
5330,3030,3026,0601:45.000_0602:36.000,51,1,g
5330,3030,3026,0602:36.000_0603:25.000,49,0,r
5330,3030,3026,0603:25.000_0604:16.000,51,1,g
5330,3030,3026,0604:16.000_0605:05.000,49,0,r
5330,3030,3026,0605:05.000_0605:56.000,51,1,g
5330,3030,3026,0605:56.000_0606:45.000,49,0,r
5330,3030,3026,0606:45.000_0607:36.000,51,1,g
5330,3030,3026,0607:36.000_0608:25.000,49,0,r
5330,3030,3026,0608:25.000_0609:16.000,51,1,g
5330,3030,3026,0609:16.000_0610:05.000,49,0,r
5330,3030,3026,0610:05.000_0610:56.000,51,1,g
5330,3030,3026,0610:56.000_0611:45.000,49,0,r
5330,3030,3026,0611:45.000_0612:36.000,51,1,g
5330,3030,3026,0612:36.000_0613:25.000,49,0,r
5330,3030,3026,0613:25.000_0614:16.000,51,1,g
5330,3030,3026,0614:16.000_0615:05.000,49,0,r
5330,3030,3026,0615:05.000_0615:56.000,51,1,g
5330,3030,3026,0615:56.000_0616:45.000,49,0,r
5330,3030,3026,0616:45.000_0617:36.000,51,1,g
5330,3030,3026,0617:36.000_0618:25.000,49,0,r
5330,3030,3026,0618:25.000_0619:16.000,51,1,g
5330,3030,3026,0619:16.000_0620:05.000,49,0,r
5330,3030,3026,0620:05.000_0620:56.000,51,1,g
5330,3030,3026,0620:56.000_0621:45.000,49,0,r
5330,3030,3026,0621:45.000_0622:36.000,51,1,g
5330,3030,3026,0622:36.000_0623:25.000,49,0,r
5330,3030,3026,0623:25.000_0624:16.000,51,1,g
5330,3030,3026,0624:16.000_0625:05.000,49,0,r
5330,3030,3026,0625:05.000_0625:56.000,51,1,g
5330,3030,3026,0625:56.000_0626:45.000,49,0,r
5330,3030,3026,0626:45.000_0627:36.000,51,1,g
5330,3030,3026,0627:36.000_0628:25.000,49,0,r
5330,3030,3026,0628:25.000_0629:16.000,51,1,g
5330,3030,3026,0629:16.000_0630:05.000,49,0,r
5330,3030,3026,0630:05.000_0630:56.000,51,1,g
5330,3030,3026,0630:56.000_0631:45.000,49,0,r
5330,3030,3026,0631:45.000_0632:36.000,51,1,g
5330,3030,3026,0632:36.000_0633:25.000,49,0,r
5330,3030,3026,0633:25.000_0634:16.000,51,1,g
5330,3030,3026,0634:16.000_0635:05.000,49,0,r
5330,3030,3026,0635:05.000_0635:56.000,51,1,g
5330,3030,3026,0635:56.000_0636:45.000,49,0,r
5330,3030,3026,0636:45.000_0637:36.000,51,1,g
5330,3030,3026,0637:36.000_0638:25.000,49,0,r
5330,3030,3026,0638:25.000_0639:16.000,51,1,g
5330,3030,3026,0639:16.000_0640:05.000,49,0,r
5330,3030,3026,0640:05.000_0640:56.000,51,1,g
5330,3030,3026,0640:56.000_0641:45.000,49,0,r
5330,3030,3026,0641:45.000_0642:36.000,51,1,g
5330,3030,3026,0642:36.000_0643:25.000,49,0,r
5330,3030,3026,0643:25.000_0644:16.000,51,1,g
5330,3030,3026,0644:16.000_0645:05.000,49,0,r
5330,3030,3026,0645:05.000_0645:56.000,51,1,g
5330,3030,3026,0645:56.000_0646:45.000,49,0,r
5330,3030,3026,0646:45.000_0647:36.000,51,1,g
5330,3030,3026,0647:36.000_0648:25.000,49,0,r
5330,3030,3026,0648:25.000_0649:16.000,51,1,g
5330,3030,3026,0649:16.000_0650:05.000,49,0,r
5330,3030,3026,0650:05.000_0650:56.000,51,1,g
5330,3030,3026,0650:56.000_0651:45.000,49,0,r
5330,3030,3026,0651:45.000_0652:36.000,51,1,g
5330,3030,3026,0652:36.000_0653:25.000,49,0,r
5330,3030,3026,0653:25.000_0654:16.000,51,1,g
5330,3030,3026,0654:16.000_0655:05.000,49,0,r
5330,3030,3026,0655:05.000_0655:56.000,51,1,g
5330,3030,3026,0655:56.000_0656:45.000,49,0,r
5330,3030,3026,0656:45.000_0657:36.000,51,1,g
5330,3030,3026,0657:36.000_0658:25.000,49,0,r
5330,3030,3026,0658:25.000_0659:16.000,51,1,g
5330,3030,3026,0659:16.000_0659:59.000,43,0,r
5357,3031,3027,0600:00.000_0600:05.000,5,0,r
5357,3031,3027,0600:05.000_0600:56.000,51,1,g
5357,3031,3027,0600:56.000_0601:45.000,49,0,r
5357,3031,3027,0601:45.000_0602:36.000,51,1,g
5357,3031,3027,0602:36.000_0603:25.000,49,0,r
5357,3031,3027,0603:25.000_0604:16.000,51,1,g
5357,3031,3027,0604:16.000_0605:05.000,49,0,r
5357,3031,3027,0605:05.000_0605:56.000,51,1,g
5357,3031,3027,0605:56.000_0606:45.000,49,0,r
5357,3031,3027,0606:45.000_0607:36.000,51,1,g
5357,3031,3027,0607:36.000_0608:25.000,49,0,r
5357,3031,3027,0608:25.000_0609:16.000,51,1,g
5357,3031,3027,0609:16.000_0610:05.000,49,0,r
5357,3031,3027,0610:05.000_0610:56.000,51,1,g
5357,3031,3027,0610:56.000_0611:45.000,49,0,r
5357,3031,3027,0611:45.000_0612:36.000,51,1,g
5357,3031,3027,0612:36.000_0613:25.000,49,0,r
5357,3031,3027,0613:25.000_0614:16.000,51,1,g
5357,3031,3027,0614:16.000_0615:05.000,49,0,r
5357,3031,3027,0615:05.000_0615:56.000,51,1,g
5357,3031,3027,0615:56.000_0616:45.000,49,0,r
5357,3031,3027,0616:45.000_0617:36.000,51,1,g
5357,3031,3027,0617:36.000_0618:25.000,49,0,r
5357,3031,3027,0618:25.000_0619:16.000,51,1,g
5357,3031,3027,0619:16.000_0620:05.000,49,0,r
5357,3031,3027,0620:05.000_0620:56.000,51,1,g
5357,3031,3027,0620:56.000_0621:45.000,49,0,r
5357,3031,3027,0621:45.000_0622:36.000,51,1,g
5357,3031,3027,0622:36.000_0623:25.000,49,0,r
5357,3031,3027,0623:25.000_0624:16.000,51,1,g
5357,3031,3027,0624:16.000_0625:05.000,49,0,r
5357,3031,3027,0625:05.000_0625:56.000,51,1,g
5357,3031,3027,0625:56.000_0626:45.000,49,0,r
5357,3031,3027,0626:45.000_0627:36.000,51,1,g
5357,3031,3027,0627:36.000_0628:25.000,49,0,r
5357,3031,3027,0628:25.000_0629:16.000,51,1,g
5357,3031,3027,0629:16.000_0630:05.000,49,0,r
5357,3031,3027,0630:05.000_0630:56.000,51,1,g
5357,3031,3027,0630:56.000_0631:45.000,49,0,r
5357,3031,3027,0631:45.000_0632:36.000,51,1,g
5357,3031,3027,0632:36.000_0633:25.000,49,0,r
5357,3031,3027,0633:25.000_0634:16.000,51,1,g
5357,3031,3027,0634:16.000_0635:05.000,49,0,r
5357,3031,3027,0635:05.000_0635:56.000,51,1,g
5357,3031,3027,0635:56.000_0636:45.000,49,0,r
5357,3031,3027,0636:45.000_0637:36.000,51,1,g
5357,3031,3027,0637:36.000_0638:25.000,49,0,r
5357,3031,3027,0638:25.000_0639:16.000,51,1,g
5357,3031,3027,0639:16.000_0640:05.000,49,0,r
5357,3031,3027,0640:05.000_0640:56.000,51,1,g
5357,3031,3027,0640:56.000_0641:45.000,49,0,r
5357,3031,3027,0641:45.000_0642:36.000,51,1,g
5357,3031,3027,0642:36.000_0643:25.000,49,0,r
5357,3031,3027,0643:25.000_0644:16.000,51,1,g
5357,3031,3027,0644:16.000_0645:05.000,49,0,r
5357,3031,3027,0645:05.000_0645:56.000,51,1,g
5357,3031,3027,0645:56.000_0646:45.000,49,0,r
5357,3031,3027,0646:45.000_0647:36.000,51,1,g
5357,3031,3027,0647:36.000_0648:25.000,49,0,r
5357,3031,3027,0648:25.000_0649:16.000,51,1,g
5357,3031,3027,0649:16.000_0650:05.000,49,0,r
5357,3031,3027,0650:05.000_0650:56.000,51,1,g
5357,3031,3027,0650:56.000_0651:45.000,49,0,r
5357,3031,3027,0651:45.000_0652:36.000,51,1,g
5357,3031,3027,0652:36.000_0653:25.000,49,0,r
5357,3031,3027,0653:25.000_0654:16.000,51,1,g
5357,3031,3027,0654:16.000_0655:05.000,49,0,r
5357,3031,3027,0655:05.000_0655:56.000,51,1,g
5357,3031,3027,0655:56.000_0656:45.000,49,0,r
5357,3031,3027,0656:45.000_0657:36.000,51,1,g
5357,3031,3027,0657:36.000_0658:25.000,49,0,r
5357,3031,3027,0658:25.000_0659:16.000,51,1,g
5357,3031,3027,0659:16.000_0659:59.000,43,0,r
